sensor,station,zona,date,lat,lon,secchi,w1_n,w1_B2,w1_B3,w1_B4,w1_B8,w1_B11,w1_B12,w3_n,w3_B2,w3_B3,w3_B4,w3_B8,w3_B11,w3_B12,w5_n,w5_B2,w5_B3,w5_B4,w5_B8,w5_B11,w5_B12,w10_n,w10_B2,w10_B3,w10_B4,w10_B8,w10_B11,w10_B12
LS,E53,LAGO MAYOR,2022-08-17,-15.868600,-69.763400,11.000000,1,0.022672,0.017882,0.011608,0.044436,0.033208,0.014616,1,0.022672,0.017882,0.011608,0.044436,0.033208,0.014616,1,0.022672,0.017882,0.011608,0.044436,0.033208,0.014616,3,0.024335,0.018932,0.012333,0.044565,0.032724,0.014016
LS,E58,LAGO MAYOR,2022-08-18,-15.951900,-69.545300,11.000000,1,0.022914,0.021058,0.013589,0.044819,0.033223,0.014519,1,0.022914,0.021058,0.013589,0.044819,0.033223,0.014519,1,0.022914,0.021058,0.013589,0.044819,0.033223,0.014519,3,0.023407,0.021165,0.013199,0.044110,0.032577,0.014045
LS,E59,LAGO MAYOR,2022-08-18,-15.887600,-69.461500,15.000000,1,0.024086,0.017960,0.012457,0.044498,0.033160,0.014413,1,0.024086,0.017960,0.012457,0.044498,0.033160,0.014413,1,0.024086,0.017960,0.012457,0.044498,0.033160,0.014413,3,0.024086,0.017692,0.012316,0.044039,0.032112,0.013407
LS,E60,LAGO MAYOR,2022-08-18,-15.827100,-69.377600,16.500000,1,0.023987,0.017661,0.012058,0.044508,0.033130,0.014682,1,0.023987,0.017661,0.012058,0.044508,0.033130,0.014682,1,0.023987,0.017661,0.012058,0.044508,0.033130,0.014682,3,0.024269,0.018658,0.012404,0.044385,0.032965,0.014301
LS,E61,LAGO MAYOR,2022-08-18,-15.758500,-69.304500,15.000000,1,0.024209,0.018415,0.012878,0.045219,0.034300,0.015724,1,0.024209,0.018415,0.012878,0.045219,0.034300,0.015724,1,0.024209,0.018415,0.012878,0.045219,0.034300,0.015724,3,0.024392,0.018415,0.012878,0.045219,0.034300,0.015724
LS,E72,LAGO MAYOR,2022-08-19,-15.692100,-69.170900,5.000000,0,,,,,,,1,0.033634,0.030167,0.021237,0.050595,0.036804,0.017158,1,0.033634,0.030167,0.021237,0.050595,0.036804,0.017158,3,0.029977,0.030365,0.018162,0.047364,0.034696,0.015184
LS,E76,LAGO MAYOR,2022-08-19,-15.812500,-69.044900,10.000000,0,,,,,,,1,0.024187,0.018840,0.014130,0.046275,0.034096,0.015071,1,0.024187,0.018840,0.014130,0.046275,0.034096,0.015071,3,0.023018,0.018489,0.013434,0.045427,0.033340,0.014335
LS,E78,LAGO MAYOR,2022-08-19,-15.890300,-69.132700,14.000000,0,,,,,,,1,0.022637,0.016876,0.012228,0.045121,0.033652,0.015076,1,0.022637,0.016876,0.012228,0.045121,0.033652,0.015076,3,0.024441,0.017658,0.012649,0.044694,0.032417,0.013708
LS,E79,LAGO MAYOR,2022-08-19,-15.960000,-69.227200,14.000000,0,,,,,,,1,0.023057,0.017520,0.012794,0.045119,0.034223,0.015462,1,0.023057,0.017520,0.012794,0.045119,0.034223,0.015462,3,0.023350,0.017376,0.011877,0.043910,0.032533,0.014088
LS,E80,LAGO MAYOR,2022-08-20,-16.031600,-69.319800,15.000000,0,,,,,,,1,0.023005,0.017860,0.012578,0.045062,0.034222,0.015369,1,0.023005,0.017860,0.012578,0.045062,0.034222,0.015369,2,0.023524,0.017610,0.012470,0.044560,0.033230,0.014381
LS,E82,LAGO MAYOR,2022-08-20,-16.110900,-69.417300,15.000000,0,,,,,,,1,0.023831,0.018806,0.013190,0.045580,0.033549,0.015042,1,0.023831,0.018806,0.013190,0.045580,0.033549,0.015042,2,0.023398,0.018151,0.012712,0.044883,0.032732,0.014155
LS,E83,LAGO MAYOR,2022-08-20,-16.183700,-69.506700,16.000000,0,,,,,,,1,0.022525,0.018446,0.012493,0.044844,0.032629,0.013595,1,0.022525,0.018446,0.012493,0.044844,0.032629,0.013595,2,0.029385,0.024503,0.018465,0.049601,0.035569,0.015895
LS,E88,LAGO MAYOR,2022-08-20,-16.206400,-69.378100,14.000000,0,,,,,,,1,0.021532,0.016870,0.011385,0.043632,0.031380,0.012756,1,0.021532,0.016870,0.011385,0.043632,0.031380,0.012756,2,0.026558,0.021521,0.016020,0.047446,0.034746,0.015600
LS,E94,LAGO MAYOR,2022-08-20,-16.251000,-69.288400,15.000000,0,,,,,,,1,0.024755,0.020236,0.014885,0.047824,0.034893,0.014954,1,0.024755,0.020236,0.014885,0.047824,0.034893,0.014954,2,0.024483,0.020119,0.015046,0.048404,0.036051,0.015933
LS,E97,LAGO MAYOR,2022-08-21,-16.175700,-69.195800,16.000000,0,,,,,,,0,,,,,,,2,0.021363,0.016453,0.012105,0.044253,0.032590,0.013962,2,0.021363,0.016453,0.012105,0.044253,0.032590,0.013962
LS,E98,LAGO MAYOR,2022-08-22,-16.105600,-69.110300,15.000000,0,,,,,,,0,,,,,,,2,0.026162,0.019826,0.015518,0.046947,0.033921,0.014756,2,0.026162,0.019826,0.015518,0.046947,0.033921,0.014756
LS,E99,LAGO MAYOR,2022-08-22,-16.074500,-69.074200,15.000000,0,,,,,,,0,,,,,,,2,0.024288,0.019636,0.014930,0.047032,0.035854,0.017101,2,0.024288,0.019636,0.014930,0.047032,0.035854,0.017101
LS,E100,LAGO MAYOR,2022-08-22,-16.005500,-68.995900,13.000000,0,,,,,,,0,,,,,,,2,0.022214,0.017791,0.012919,0.045106,0.033914,0.015247,2,0.022214,0.017791,0.012919,0.045106,0.033914,0.015247
LS,E103,LAGO MAYOR,2022-08-22,-15.939400,-68.901700,10.000000,0,,,,,,,0,,,,,,,4,0.023012,0.020208,0.014771,0.046650,0.033388,0.014080,4,0.023012,0.020208,0.014771,0.046650,0.033388,0.014080
LS,E104,LAGO MAYOR,2022-08-22,-16.029700,-68.883700,13.000000,0,,,,,,,0,,,,,,,4,0.023061,0.017719,0.013389,0.045646,0.032335,0.013208,4,0.023061,0.017719,0.013389,0.045646,0.032335,0.013208
LS,E113,LAGO MAYOR,2022-08-21,-16.217400,-69.136700,14.000000,0,,,,,,,0,,,,,,,2,0.022877,0.018426,0.013610,0.045893,0.034646,0.015740,2,0.022877,0.018426,0.013610,0.045893,0.034646,0.015740
LS,E117,LAGO MAYOR,2022-08-21,-16.165300,-69.102700,14.000000,0,,,,,,,0,,,,,,,2,0.023145,0.018134,0.013211,0.045454,0.033154,0.014071,2,0.023145,0.018134,0.013211,0.045454,0.033154,0.014071
LS,E120,LAGO MAYOR,2022-08-22,-16.126400,-68.933700,14.000000,0,,,,,,,0,,,,,,,4,0.023543,0.019045,0.014603,0.046550,0.033589,0.014528,4,0.023543,0.019045,0.014603,0.046550,0.033589,0.014528
LS,E121,LAGO MAYOR,2022-08-23,-16.206800,-68.864300,11.000000,0,,,,,,,1,0.022745,0.018303,0.012934,0.045220,0.033175,0.014337,3,0.022745,0.018303,0.013634,0.046231,0.033175,0.014063,4,0.022503,0.018566,0.014068,0.046731,0.033390,0.014200
LS,E122,LAGO MENOR,2022-08-23,-16.227600,-68.836100,10.000000,0,,,,,,,1,0.021987,0.017905,0.012066,0.044447,0.033062,0.014147,3,0.021987,0.017979,0.013991,0.046353,0.033062,0.014147,4,0.023071,0.019026,0.014212,0.046476,0.033605,0.014414
LS,E123,LAGO MENOR,2022-08-23,-16.192500,-68.797000,6.000000,0,,,,,,,1,0.024730,0.029153,0.013743,0.044037,0.032221,0.013370,3,0.024730,0.029153,0.015230,0.046021,0.032227,0.013370,4,0.024298,0.028830,0.014777,0.045433,0.032592,0.013603
LS,E125,LAGO MENOR,2022-08-23,-16.262600,-68.784300,8.000000,0,,,,,,,1,0.029986,0.052463,0.021815,0.044133,0.031628,0.012996,3,0.028555,0.052463,0.021815,0.045693,0.031628,0.012984,4,0.028381,0.048642,0.020808,0.044991,0.031541,0.012629
LS,E132,LAGO MENOR,2022-08-23,-16.333900,-68.780800,4.000000,0,,,,,,,0,,,,,,,2,0.026017,0.043751,0.020144,0.044893,0.031892,0.012621,2,0.026017,0.043751,0.020144,0.044893,0.031892,0.012621
LS,E130,LAGO MENOR,2022-08-23,-16.314400,-68.845100,5.500000,0,,,,,,,1,0.027164,0.032316,0.015785,0.044580,0.032603,0.013712,3,0.025535,0.032315,0.016317,0.045665,0.032602,0.013712,4,0.026074,0.032116,0.016052,0.045123,0.032228,0.013154
LS,E136,LAGO MENOR,2022-08-24,-16.265900,-69.060100,5.500000,0,,,,,,,1,0.023742,0.025828,0.018350,0.048552,0.036456,0.017285,1,0.023742,0.025828,0.018350,0.048552,0.036456,0.017285,3,0.023742,0.025504,0.018238,0.048552,0.036456,0.017285
LS,E135,LAGO MENOR,2022-08-24,-16.302800,-68.985200,11.000000,0,,,,,,,2,0.028421,0.028576,0.019667,0.048372,0.033859,0.014412,2,0.028421,0.028576,0.019667,0.048372,0.033859,0.014412,5,0.023646,0.024644,0.016466,0.046359,0.032195,0.012799
LS,E137,LAGO MENOR,2022-08-24,-16.401100,-68.833400,5.000000,0,,,,,,,3,0.026331,0.037773,0.018522,0.044811,0.032206,0.013428,3,0.026331,0.037773,0.018522,0.044811,0.032206,0.013428,7,0.026319,0.038458,0.019420,0.044680,0.031627,0.012778
LS,E141,LAGO MENOR,2022-08-24,-16.376400,-69.007300,5.000000,0,,,,,,,3,0.026043,0.026606,0.016887,0.046195,0.032702,0.013578,3,0.026043,0.026606,0.016887,0.046195,0.032702,0.013578,7,0.024601,0.026327,0.015695,0.044425,0.031790,0.013326
LS,E142,LAGO MENOR,2022-08-24,-16.451500,-68.998000,5.000000,0,,,,,,,3,0.026261,0.027447,0.016791,0.045960,0.032422,0.013350,3,0.026261,0.027447,0.016791,0.045960,0.032422,0.013350,7,0.026258,0.027386,0.016563,0.044745,0.031778,0.013092
LS,E145,LAGO MENOR,2022-08-24,-16.513900,-68.977000,5.500000,0,,,,,,,3,0.025478,0.028689,0.015550,0.044529,0.031851,0.013166,3,0.025478,0.028689,0.015550,0.044529,0.031851,0.013166,7,0.025883,0.028689,0.015715,0.044535,0.031732,0.012998
LS,E147,LAGO MENOR,2022-08-24,-16.493000,-69.059600,5.000000,0,,,,,,,3,0.026678,0.037213,0.020415,0.044992,0.032638,0.013705,3,0.026678,0.037213,0.020415,0.044992,0.032638,0.013705,7,0.026653,0.035595,0.018826,0.044927,0.032105,0.013265
LS,E01,BAHIA PUNO,2024-08-21,-15.853000,-69.960500,6.000000,0,,,,,,,1,0.024428,0.025518,0.013962,0.044253,0.033482,0.014825,1,0.024428,0.025518,0.013962,0.044253,0.033482,0.014825,3,0.027669,0.027990,0.016677,0.046483,0.034380,0.015465
LS,E02,BAHIA PUNO,2024-08-21,-15.846100,-69.927100,9.000000,0,,,,,,,1,0.029118,0.024411,0.014537,0.044752,0.031254,0.012291,1,0.029118,0.024411,0.014537,0.044752,0.031254,0.012291,3,0.027742,0.024405,0.013430,0.044091,0.031710,0.012633
LS,E03,BAHIA PUNO,2024-08-21,-15.865300,-69.894200,8.000000,0,,,,,,,1,0.026873,0.022981,0.013461,0.043966,0.031120,0.012190,1,0.026873,0.022981,0.013461,0.043966,0.031120,0.012190,3,0.026309,0.022700,0.013156,0.043945,0.031314,0.012514
LS,E05,BAHIA PUNO,2024-08-21,-15.840000,-69.892300,10.000000,0,,,,,,,1,0.027701,0.021806,0.013581,0.044311,0.031110,0.012204,1,0.027701,0.021806,0.013581,0.044311,0.031110,0.012204,3,0.026683,0.021135,0.012821,0.043830,0.031225,0.012416
LS,E08,BAHIA PUNO,2024-08-21,-15.780200,-69.868100,9.000000,0,,,,,,,1,0.026920,0.021064,0.013061,0.044265,0.032170,0.013360,1,0.026920,0.021064,0.013061,0.044265,0.032170,0.013360,3,0.026756,0.020713,0.012695,0.043767,0.031206,0.012900
LS,E15,LAGO MAYOR,2024-08-21,-15.715000,-69.822600,9.000000,0,,,,,,,1,0.025193,0.020877,0.013044,0.044202,0.031853,0.013028,1,0.025193,0.020877,0.013044,0.044202,0.031853,0.013028,3,0.025408,0.022167,0.013462,0.044215,0.031856,0.013028
LS,E16,LAGO MAYOR,2024-08-21,-15.673700,-69.854100,6.000000,0,,,,,,,1,0.022184,0.020412,0.011967,0.043422,0.032095,0.013431,1,0.022184,0.020412,0.011967,0.043422,0.032095,0.013431,3,0.022186,0.021871,0.013235,0.044061,0.032243,0.013681
LS,E22,LAGO MAYOR,2024-08-22,-15.618100,-69.807000,14.000000,1,0.025966,0.020117,0.013099,0.044345,0.031933,0.013332,1,0.025966,0.020117,0.013099,0.044345,0.031933,0.013332,1,0.025966,0.020117,0.013099,0.044345,0.031933,0.013332,3,0.026065,0.020642,0.013249,0.044345,0.031993,0.013332
LS,E27,LAGO MAYOR,2024-08-22,-15.443700,-69.842500,4.000000,1,0.037698,0.044629,0.018821,0.044186,0.031779,0.013076,1,0.037698,0.044629,0.018821,0.044186,0.031779,0.013076,1,0.037698,0.044629,0.018821,0.044186,0.031779,0.013076,3,0.035285,0.040415,0.016241,0.043558,0.031729,0.012723
LS,E28,LAGO MAYOR,2024-08-22,-15.392800,-69.782200,9.000000,1,0.027565,0.021401,0.012265,0.043546,0.031249,0.012429,1,0.027565,0.021401,0.012265,0.043546,0.031249,0.012429,1,0.027565,0.021401,0.012265,0.043546,0.031249,0.012429,3,0.027565,0.021528,0.012265,0.043546,0.031300,0.012444
LS,E32,LAGO MAYOR,2024-08-22,-15.338400,-69.720500,12.500000,1,0.028880,0.022285,0.013555,0.044335,0.031350,0.012397,1,0.028880,0.022285,0.013555,0.044335,0.031350,0.012397,1,0.028880,0.022285,0.013555,0.044335,0.031350,0.012397,3,0.028779,0.022270,0.013540,0.044281,0.031324,0.012513
LS,E36,LAGO MAYOR,2024-08-22,-15.297100,-69.681400,11.500000,1,0.027707,0.021261,0.013708,0.044579,0.031580,0.012507,1,0.027707,0.021261,0.013708,0.044579,0.031580,0.012507,1,0.027707,0.021261,0.013708,0.044579,0.031580,0.012507,3,0.025771,0.019826,0.012079,0.043345,0.031330,0.012646
LS,E36B,LAGO MAYOR,2024-08-22,-15.262100,-69.703400,13.000000,2,0.025337,0.019537,0.012339,0.043752,0.031482,0.012734,2,0.025337,0.019537,0.012339,0.043752,0.031482,0.012734,2,0.025337,0.019537,0.012339,0.043752,0.031482,0.012734,6,0.025054,0.019238,0.012366,0.043807,0.031475,0.012740
LS,E39,LAGO MAYOR,2024-08-23,-15.374800,-69.527600,8.000000,1,0.026996,0.027234,0.013166,0.043834,0.033015,0.014461,1,0.026996,0.027234,0.013166,0.043834,0.033015,0.014461,1,0.026996,0.027234,0.013166,0.043834,0.033015,0.014461,3,0.026831,0.027220,0.013214,0.044100,0.033488,0.015059
LS,E41,LAGO MAYOR,2024-08-23,-15.439200,-69.600900,10.500000,1,0.026945,0.020260,0.013446,0.044616,0.031752,0.012869,1,0.026945,0.020260,0.013446,0.044616,0.031752,0.012869,1,0.026945,0.020260,0.013446,0.044616,0.031752,0.012869,3,0.026106,0.019364,0.013127,0.044402,0.031752,0.012873
LS,E42,LAGO MAYOR,2024-08-23,-15.496700,-69.668500,10.000000,1,0.023999,0.018729,0.011682,0.043544,0.032012,0.013462,1,0.023999,0.018729,0.011682,0.043544,0.032012,0.013462,1,0.023999,0.018729,0.011682,0.043544,0.032012,0.013462,3,0.026206,0.019515,0.012869,0.044088,0.032002,0.013302
LS,E43,LAGO MAYOR,2024-08-23,-15.560300,-69.741100,12.500000,1,0.025211,0.019333,0.012736,0.044261,0.032616,0.013843,1,0.025211,0.019333,0.012736,0.044261,0.032616,0.013843,1,0.025211,0.019333,0.012736,0.044261,0.032616,0.013843,3,0.027074,0.019879,0.013330,0.044339,0.031956,0.012987
LS,E48,LAGO MAYOR,2024-08-24,-15.536100,-69.359700,9.000000,0,,,,,,,1,0.023292,0.018806,0.013049,0.044981,0.033139,0.014367,1,0.023292,0.018806,0.013049,0.044981,0.033139,0.014367,3,0.023283,0.018806,0.012472,0.044492,0.033115,0.014220
LS,E49,LAGO MAYOR,2024-08-24,-15.606300,-69.444900,11.000000,0,,,,,,,1,0.022327,0.018447,0.012300,0.044380,0.034341,0.015731,1,0.022327,0.018447,0.012300,0.044380,0.034341,0.015731,3,0.025077,0.018861,0.012522,0.044067,0.033263,0.014774
LS,E50,LAGO MAYOR,2024-08-24,-15.668700,-69.521100,12.000000,0,,,,,,,1,0.022087,0.018618,0.012176,0.044054,0.033634,0.015355,1,0.022087,0.018618,0.012176,0.044054,0.033634,0.015355,3,0.025601,0.019191,0.012653,0.043898,0.031981,0.013361
LS,E51,LAGO MAYOR,2024-08-24,-15.737100,-69.603800,11.500000,0,,,,,,,1,0.021592,0.017883,0.011255,0.043532,0.033354,0.014863,1,0.021592,0.017883,0.011255,0.043532,0.033354,0.014863,3,0.025688,0.019594,0.013138,0.044018,0.032751,0.013966
LS,E52,LAGO MAYOR,2024-08-24,-15.802800,-69.684300,11.000000,0,,,,,,,1,0.024893,0.019327,0.012686,0.044478,0.032862,0.014248,1,0.024893,0.019327,0.012686,0.044478,0.032862,0.014248,3,0.025082,0.019348,0.012357,0.043578,0.032153,0.013604
LS,E53,LAGO MAYOR,2024-08-24,-15.868600,-69.763400,9.000000,0,,,,,,,1,0.027083,0.022746,0.012125,0.043421,0.032371,0.013873,1,0.027083,0.022746,0.012125,0.043421,0.032371,0.013873,3,0.029415,0.024319,0.013775,0.044048,0.032341,0.013840
LS,E58,LAGO MAYOR,2024-08-26,-15.951900,-69.545300,9.000000,0,,,,,,,0,,,,,,,2,0.027844,0.026853,0.014117,0.043184,0.031664,0.012975,2,0.027844,0.026853,0.014117,0.043184,0.031664,0.012975
LS,E59,LAGO MAYOR,2024-08-26,-15.887600,-69.461500,10.500000,0,,,,,,,0,,,,,,,2,0.026103,0.020384,0.013017,0.043818,0.032030,0.013280,2,0.026103,0.020384,0.013017,0.043818,0.032030,0.013280
LS,E60,LAGO MAYOR,2024-08-25,-15.827100,-69.377600,12.000000,0,,,,,,,1,0.023349,0.018427,0.012357,0.044223,0.032800,0.014147,1,0.023349,0.018427,0.012357,0.044223,0.032800,0.014147,2,0.023069,0.019246,0.012218,0.044137,0.034324,0.015841
LS,E61,LAGO MAYOR,2024-08-25,-15.758500,-69.304500,12.000000,0,,,,,,,1,0.023126,0.018802,0.012912,0.044775,0.033432,0.014775,1,0.023126,0.018802,0.012912,0.044775,0.033432,0.014775,2,0.024907,0.020446,0.013220,0.044426,0.033502,0.014834
LS,E72,LAGO MAYOR,2024-08-25,-15.692100,-69.170900,4.800000,0,,,,,,,1,0.032501,0.035939,0.018996,0.046638,0.035117,0.016234,1,0.032501,0.035939,0.018996,0.046638,0.035117,0.016234,2,0.044457,0.050313,0.032491,0.056762,0.043081,0.022853
LS,E76,LAGO MAYOR,2024-08-25,-15.812500,-69.044900,12.000000,0,,,,,,,1,0.022731,0.018697,0.012494,0.044593,0.033360,0.014725,1,0.022731,0.018697,0.012494,0.044593,0.033360,0.014725,2,0.032051,0.028577,0.022391,0.053370,0.041086,0.021334
LS,B03,LAGO MAYOR,2024-08-27,-15.994800,-69.427000,11.000000,0,,,,,,,0,,,,,,,2,0.026948,0.021650,0.013322,0.043845,0.031637,0.012841,2,0.026948,0.021650,0.013322,0.043845,0.031637,0.012841
LS,E78,LAGO MAYOR,2024-08-27,-15.890300,-69.132700,10.500000,0,,,,,,,0,,,,,,,2,0.022519,0.018919,0.012415,0.044647,0.034585,0.016273,2,0.022519,0.018919,0.012415,0.044647,0.034585,0.016273
LS,E79,LAGO MAYOR,2024-08-27,-15.960000,-69.227200,9.500000,0,,,,,,,0,,,,,,,2,0.023212,0.019873,0.012960,0.044603,0.034467,0.015861,2,0.023212,0.019873,0.012960,0.044603,0.034467,0.015861
LS,E80,LAGO MAYOR,2024-08-27,-16.031600,-69.319800,15.000000,0,,,,,,,0,,,,,,,2,0.025355,0.019773,0.012725,0.043894,0.032516,0.013708,2,0.025355,0.019773,0.012725,0.043894,0.032516,0.013708
LS,E82,LAGO MAYOR,2024-08-28,-16.110900,-69.417300,9.000000,0,,,,,,,1,,,,,,,1,,,,,,,2,0.024935,0.020684,0.013099,0.044551,0.033107,0.014493
LS,E83,LAGO MAYOR,2024-08-28,-16.183700,-69.506700,8.500000,0,,,,,,,1,,,,,,,1,,,,,,,2,0.025580,0.022570,0.012574,0.043538,0.032040,0.013355
LS,E88,LAGO MAYOR,2024-08-29,-16.206400,-69.378100,9.500000,0,,,,,,,1,0.026974,0.022229,0.013125,0.043741,0.032262,0.013602,1,0.026974,0.022229,0.013125,0.043741,0.032262,0.013602,3,0.026679,0.022235,0.013546,0.044711,0.032262,0.013602
LS,E94,LAGO MAYOR,2024-08-29,-16.251000,-69.288400,9.500000,0,,,,,,,1,0.027059,0.023296,0.014565,0.047693,0.036760,0.016896,1,0.027059,0.023296,0.014565,0.047693,0.036760,0.016896,3,0.026138,0.023136,0.013964,0.046842,0.035780,0.016042
LS,E97,LAGO MAYOR,2024-08-29,-16.175700,-69.195800,13.500000,0,,,,,,,1,0.025505,0.020314,0.013047,0.044693,0.034676,0.016071,1,0.025505,0.020314,0.013047,0.044693,0.034676,0.016071,3,0.025698,0.020318,0.012994,0.044602,0.032061,0.013240
LS,E98,LAGO MAYOR,2024-08-29,-16.105600,-69.110300,13.000000,0,,,,,,,1,0.024360,0.018987,0.012181,0.044016,0.033354,0.014657,1,0.024360,0.018987,0.012181,0.044016,0.033354,0.014657,3,0.024204,0.018987,0.012181,0.044106,0.033354,0.014657
LS,E99,LAGO MAYOR,2024-08-30,-16.074500,-69.074200,9.500000,1,0.027400,0.022029,0.013170,0.043805,0.032496,0.013715,1,0.027400,0.022029,0.013170,0.043805,0.032496,0.013715,1,0.027400,0.022029,0.013170,0.043805,0.032496,0.013715,3,0.026320,0.021601,0.013348,0.044104,0.032496,0.013715
LS,E100,LAGO MAYOR,2024-08-30,-16.005500,-68.995900,11.000000,1,0.025858,0.020807,0.012485,0.042867,0.031866,0.013459,1,0.025858,0.020807,0.012485,0.042867,0.031866,0.013459,1,0.025858,0.020807,0.012485,0.042867,0.031866,0.013459,3,0.025288,0.020807,0.013539,0.045111,0.034418,0.015829
LS,E103,LAGO MAYOR,2024-08-30,-15.939400,-68.901700,11.000000,1,0.022868,0.020896,0.012460,0.044312,0.033418,0.014576,2,0.022669,0.022451,0.013550,0.045244,0.033253,0.014203,2,0.022669,0.022451,0.013550,0.045244,0.033253,0.014203,6,0.024480,0.023738,0.016959,0.048860,0.035300,0.015893
LS,E105,LAGO MAYOR,2024-08-30,-15.986400,-68.801600,8.500000,1,0.025210,0.034229,0.020159,0.046430,0.040613,0.022458,2,0.025692,0.032711,0.019376,0.044702,0.036101,0.017718,2,0.025692,0.032711,0.019376,0.044702,0.036101,0.017718,6,0.026518,0.032583,0.019879,0.044735,0.032908,0.014007
LS,E113,LAGO MAYOR,2024-08-29,-16.217400,-69.136700,13.500000,0,,,,,,,1,0.025196,0.019906,0.012939,0.044368,0.033674,0.014918,1,0.025196,0.019906,0.012939,0.044368,0.033674,0.014918,3,0.024632,0.019656,0.012016,0.044049,0.032520,0.013632
LS,E117,LAGO MAYOR,2024-08-29,-16.165300,-69.102700,12.000000,0,,,,,,,1,0.024971,0.020111,0.013279,0.044574,0.033837,0.015090,1,0.024971,0.020111,0.013279,0.044574,0.033837,0.015090,3,0.024971,0.020111,0.013115,0.044244,0.032330,0.013640
LS,E120,LAGO MAYOR,2024-08-30,-16.126400,-68.933700,10.500000,1,0.025660,0.020319,0.012549,0.043723,0.032376,0.013959,2,0.023916,0.019518,0.012669,0.044168,0.032188,0.013510,2,0.023916,0.019518,0.012669,0.044168,0.032188,0.013510,6,0.023846,0.019768,0.013085,0.045057,0.032882,0.014082
LS,E121,LAGO MAYOR,2024-08-30,-16.206800,-68.864300,12.700000,1,0.024559,0.020523,0.012562,0.044446,0.032904,0.014255,2,0.024540,0.020998,0.014377,0.046083,0.033115,0.014017,2,0.024540,0.020998,0.014377,0.046083,0.033115,0.014017,6,0.024458,0.020894,0.014915,0.046950,0.033797,0.014465
LS,E122,LAGO MENOR,2024-08-31,-16.227600,-68.836100,11.000000,2,0.027826,0.024993,0.016942,0.048302,0.034585,0.015096,2,0.027826,0.024993,0.016942,0.048302,0.034585,0.015096,2,0.027826,0.024993,0.016942,0.048302,0.034585,0.015096,6,0.025457,0.022758,0.015418,0.047153,0.034542,0.015290
LS,E125,LAGO MENOR,2024-09-01,-16.262600,-68.784300,2.500000,1,0.049289,0.086033,0.031526,0.042874,0.031513,0.013096,2,0.056316,0.094103,0.037451,0.043447,0.031640,0.013219,2,0.056316,0.094103,0.037451,0.043447,0.031640,0.013219,5,0.037686,0.065117,0.025912,0.044055,0.031771,0.013343
LS,P02,LAGO MENOR,2024-09-01,-16.213500,-68.733000,9.500000,1,0.025522,0.024400,0.016617,0.047232,0.033329,0.013698,1,0.025522,0.024400,0.016617,0.047232,0.033329,0.013698,1,0.025522,0.024400,0.016617,0.047232,0.033329,0.013698,3,0.025097,0.026103,0.017456,0.048582,0.035317,0.015531
LS,P03,LAGO MENOR,2024-09-01,-16.215800,-68.691200,3.500000,1,0.029474,0.040010,0.021238,0.047788,0.034270,0.014568,1,0.029474,0.040010,0.021238,0.047788,0.034270,0.014568,1,0.029474,0.040010,0.021238,0.047788,0.034270,0.014568,3,0.031623,0.047427,0.025072,0.051118,0.035914,0.015725
LS,P04,LAGO MENOR,2024-09-01,-16.254400,-68.601200,1.500000,1,0.025104,0.042284,0.024551,0.046495,0.032712,0.013457,1,0.025104,0.042284,0.024551,0.046495,0.032712,0.013457,1,0.025104,0.042284,0.024551,0.046495,0.032712,0.013457,3,0.025677,0.041717,0.024558,0.046509,0.032712,0.013457
LS,E127,LAGO MENOR,2024-09-01,-16.218000,-68.622600,2.000000,1,0.036963,0.059199,0.023246,0.046179,0.032658,0.013500,1,0.036963,0.059199,0.023246,0.046179,0.032658,0.013500,1,0.036963,0.059199,0.023246,0.046179,0.032658,0.013500,3,0.036868,0.059244,0.024966,0.046308,0.032666,0.013500
LS,E129,LAGO MENOR,2024-08-31,-16.333900,-68.780800,4.500000,1,0.031273,0.049297,0.029759,0.045697,0.032479,0.013222,1,0.031273,0.049297,0.029759,0.045697,0.032479,0.013222,1,0.031273,0.049297,0.029759,0.045697,0.032479,0.013222,4,0.028942,0.045189,0.026467,0.045244,0.032240,0.013123
LS,E135,LAGO MENOR,2024-08-31,-16.265900,-69.060100,4.000000,1,0.024353,0.025516,0.016445,0.046897,0.035069,0.016189,1,0.024353,0.025516,0.016445,0.046897,0.035069,0.016189,1,0.024353,0.025516,0.016445,0.046897,0.035069,0.016189,3,0.024358,0.025516,0.016445,0.046897,0.035069,0.015701
LS,E138,LAGO MENOR,2024-08-31,-16.401100,-68.833400,4.500000,3,0.029820,0.046238,0.023050,0.044211,0.031930,0.013018,3,0.029820,0.046238,0.023050,0.044211,0.031930,0.013018,3,0.029820,0.046238,0.023050,0.044211,0.031930,0.013018,9,0.027793,0.044210,0.022905,0.044206,0.031567,0.012787
LS,P15,LAGO MENOR,2024-08-31,-16.311900,-68.849500,4.000000,2,0.029002,0.038196,0.020706,0.047954,0.035246,0.015942,2,0.029002,0.038196,0.020706,0.047954,0.035246,0.015942,2,0.029002,0.038196,0.020706,0.047954,0.035246,0.015942,6,0.028086,0.037038,0.019795,0.047962,0.035192,0.015376
LS,E142,LAGO MENOR,2024-08-31,-16.451500,-68.998000,4.000000,3,0.024285,0.030529,0.017857,0.044525,0.032923,0.013719,3,0.024285,0.030529,0.017857,0.044525,0.032923,0.013719,3,0.024285,0.030529,0.017857,0.044525,0.032923,0.013719,9,0.026153,0.030525,0.015925,0.044080,0.032372,0.013566
