row_id,station,zona,campaign_date,date,year,month,lat,lon,sensor,event_id,secchi,chl,tss,temp_insitu,B2,B3,B4,B8,B11,B12,NDWI,NDTI,B2_B3,B4_B3,B3_B2,B2_B4
589,E28,LAGO MAYOR,2022-08-14,2022-08-14,2022,8,-15.3928,-69.7822,LS,E28|2022-08-14|10.0,10.0,1.02,2.5,13.2,0.015270349063428963,0.012666577415074947,0.004771077198514,0.0025918880353628763,0.0019304080760014011,0.0020026033494558206,0.6602688030567443,-0.45278450220155064,1.2055622728593522,0.37666661367964777,0.8294883458769028,3.200607583456726
590,E32,LAGO MAYOR,2022-08-14,2022-08-14,2022,8,-15.3384,-69.7205,LS,E32|2022-08-14|9.0,9.0,0.51,1.75,13.4,0.01719548030322193,0.018485792454906506,0.0058287179456775655,0.002888265871028268,0.0021843419667857307,0.00226701525261967,0.7297409605742309,-0.5205563994563716,0.9301997420434176,0.31530796662290445,1.075037803765505,2.950130288229744
591,E36,LAGO MAYOR,2022-08-14,2022-08-14,2022,8,-15.2971,-69.6814,LS,E36|2022-08-14|9.0,9.0,0.51,2.25,13.0,0.016836776225029944,0.017508164328214802,0.005653866047961008,0.0030206900103681225,0.0022151218323353435,0.002297760822755,0.7057127189463028,-0.5117987316279602,0.9616528008161483,0.3229273851355331,1.0398762241853958,2.9779222047858203
592,E39,LAGO MAYOR,2022-08-15,2022-08-15,2022,8,-15.3748,-69.5276,LS,E39|2022-08-15|7.0,7.0,1.62,1.25,12.3,0.016134851697920442,0.020993042820639643,0.006711506795124574,0.0036008338589046326,0.00374642014342871,0.00349683805803292,0.7071763626848,-0.5154942313840929,0.7685808611544558,0.3197014617063796,1.3010991307869426,2.4040576559623825
593,341,LAGO MAYOR,2022-08-15,2022-08-15,2022,8,-15.4392,-69.6009,LS,341|2022-08-15|14.0,14.0,0.51,1.5,13.1,0.014746486272975916,0.010897536042966154,0.004412844042216663,0.002383792959257388,0.0020150527062628466,0.0021809276562407423,0.6410309119857279,-0.42354869971364,1.3531944158422546,0.4049395771556423,0.7389919945841432,3.3417185810740477
594,E42,LAGO MAYOR,2022-08-15,2022-08-15,2022,8,-15.4967,-69.6685,LS,E42|2022-08-15|16.0,16.0,0.94,5.5,12.9,0.015017449785279215,0.011429578560893609,0.004715636352896555,0.0026990885291141853,0.002176647000398324,0.002383848419133929,0.6179273216810777,-0.4158471614035495,1.3139109540530722,0.4125817863879386,0.7610864669586531,3.1846065889809836
595,E43,LAGO MAYOR,2022-08-15,2022-08-15,2022,8,-15.5603,-69.7411,LS,E43|2022-08-15|14.0,14.0,0.51,0.75,13.1,0.014519393043616963,0.010764525413484287,0.004446961485673553,0.0032792323776506954,0.0035463510173562134,0.0036936097068990406,0.5329978353486552,-0.4153153175870782,1.3488185625546059,0.4131125991853226,0.7413894396107119,3.2650136110644077
596,E22,LAGO MAYOR,2022-08-15,2022-08-15,2022,8,-15.6181,-69.807,LS,E22|2022-08-15|14.0,14.0,0.51,1.0,13.3,0.014707777199789732,0.01157589025332366,0.004796665281106667,0.0028504304026454493,0.002369021160083421,0.0024268922173233927,0.6048291490206666,-0.41406025735570157,1.270552467877309,0.41436682291995897,0.7870590714707103,3.0662498364168904
597,E48,LAGO MAYOR,2022-08-16,2022-08-16,2022,8,-15.5361,-69.3597,LS,E48|2022-08-16|8.0,8.0,0.94,1.0,13.8,0.014289719209378927,0.011243363679619001,0.004873429528884667,0.0033422914916220563,0.00483910537044006,0.004548336556661251,0.5417015247881483,-0.3952358060992911,1.270946875474216,0.4334493870610458,0.7868148231649437,2.9321684437039197
598,E49,LAGO MAYOR,2022-08-16,2022-08-16,2022,8,-15.6063,-69.4449,LS,E49|2022-08-16|15.0,15.0,0.51,6.5,13.0,0.014449716711881826,0.011083750924240762,0.004771077198514,0.0029008776938225372,0.003469401353482171,0.003619820338574245,0.5851333538250298,-0.39815463647393384,1.3036846016265953,0.4304568733696933,0.7670565712938966,3.028606136948737
599,E50,LAGO MAYOR,2022-08-16,2022-08-16,2022,8,-15.6687,-69.5211,LS,E50|2022-08-16|16.0,16.0,0.59,9.0,12.6,0.014501328809463409,0.010844331791173408,0.0046260780638222206,0.002881959959631128,0.0034155365887703452,0.0034107504616539925,0.5800817435629576,-0.4019449635588198,1.3372264655384387,0.4265894594813202,0.747816368130357,3.134691087074056
600,E51,LAGO MAYOR,2022-08-17,2022-08-17,2022,8,-15.7371,-69.6038,LS,E51|2022-08-17|12.0,12.0,1.02,1.5,13.0,0.01474132506321776,0.010930788700336619,0.004613284022525887,0.0024972993644058333,0.0020766124373620756,0.0023592519630256633,0.6280483615553483,-0.40642529046416137,1.3486056787611416,0.42204489785251464,0.7415064732616483,3.195407392181141
601,E52,LAGO MAYOR,2022-08-17,2022-08-17,2022,8,-15.8028,-69.6843,LS,E52|2022-08-17|9.0,9.0,0.51,11.0,12.9,0.015053578253586324,0.011748804071650085,0.004890488250613112,0.0030333018331623954,0.002068917470974669,0.002242418796511404,0.5895981063193543,-0.41217590724604997,1.2812858977387132,0.41625409739871166,0.7804658197053755,3.0781333895579226
602,E53,LAGO MAYOR,2022-08-17,2022-08-17,2022,8,-15.8686,-69.7634,LS,E53|2022-08-17|11.0,11.0,0.51,4.5,13.0,0.014653584497329071,0.011675648225435058,0.004749753796353445,0.0030963609471337528,0.002876888941652077,0.0029249704535157578,0.5807799465392185,-0.42165750331327195,1.255055219148471,0.40680853840711884,0.7967775687092551,3.0851244170707814
603,E58,LAGO MAYOR,2022-08-18,2022-08-18,2022,8,-15.9519,-69.5453,LS,E58|2022-08-18|11.0,11.0,1.1,3.25,12.3,0.0144161688484538,0.013165367275631938,0.005120780993947114,0.002806289022865501,0.0027691594122284217,0.0029372686815698915,0.6485913176800372,-0.43992784719677674,1.095006880676251,0.38895843144967523,0.9132361378944203,2.815227999452828
604,E59,LAGO MAYOR,2022-08-18,2022-08-18,2022,8,-15.8876,-69.4615,LS,E59|2022-08-18|15.0,15.0,0.51,1.5,12.8,0.014591649980231176,0.010850982322647501,0.004745489115921333,0.002762147643085546,0.0024074959920204406,0.002549874497864718,0.5941935547320567,-0.39146629026367336,1.3447306613932755,0.4373326338099554,0.7436432201776518,3.0748457216833165
605,E60,LAGO MAYOR,2022-08-18,2022-08-18,2022,8,-15.8271,-69.3776,LS,E60|2022-08-18|16.5,16.5,0.43,1.5,12.8,0.014638100868054598,0.011496083875634541,0.004779606559378222,0.002982854541985304,0.0030615681349497707,0.0030971456462736144,0.5879732684901796,-0.4126692462237044,1.2733118297586186,0.4157595051780101,0.7853534549259404,3.0626156407617
606,E61,LAGO MAYOR,2022-08-18,2022-08-18,2022,8,-15.7585,-69.3045,LS,E61|2022-08-18|15.0,15.0,0.51,3.75,13.5,0.014669068126603546,0.011329820588782211,0.004984311220119558,0.003506245187947593,0.0040926936308618815,0.003970319838117023,0.527334873762216,-0.388957809954829,1.2947307256036196,0.4399284826386483,0.7723612514876397,2.9430476019120007
608,E72,LAGO MAYOR,2022-08-19,2022-08-19,2022,8,-15.6921,-69.1709,LS,E72|2022-08-19|5.0,5.0,1.62,18.0,12.5,0.01611162625400873,0.019277205700323596,0.007236062488274245,0.004855710226934689,0.00440049228635804,0.003638267680655445,0.5975860902707428,-0.45415535618775005,0.8357863514395099,0.3753688281068635,1.1964778849713793,2.226573368257062
609,E76,LAGO MAYOR,2022-08-19,2022-08-19,2022,8,-15.8125,-69.0449,LS,E76|2022-08-19|10.0,10.0,0.95,0.75,13.0,0.014315525258169717,0.011383024840574957,0.00521886864388567,0.0036386693272874443,0.0033539768576711163,0.0031217421023818784,0.5155447122809337,-0.37129233669440176,1.2576203778033979,0.458478151326244,0.7951523845711775,2.7430317741201904
610,E78,LAGO MAYOR,2022-08-19,2022-08-19,2022,8,-15.8903,-69.1327,LS,E78|2022-08-19|14.0,14.0,0.51,1.25,13.4,0.014681971150998941,0.01083103072822522,0.004886223570181001,0.003172031883899383,0.0026460399500299603,0.002734347918676705,0.5469516568998705,-0.3782344337593754,1.3555468693474817,0.4511318674699941,0.7377095268150534,3.0047679839764454
611,E79,LAGO MAYOR,2022-08-19,2022-08-19,2022,8,-15.96,-69.2272,LS,E79|2022-08-19|14.0,14.0,0.51,0.75,12.8,0.014400685219179324,0.01064481584695061,0.0045578431769084425,0.002680170794922776,0.002730684580291406,0.0029680142517052232,0.5977225094752936,-0.40038865964832954,1.3528354152288347,0.4281748800792298,0.7391880973542415,3.159538733714942
612,E80,LAGO MAYOR,2022-08-20,2022-08-20,2022,8,-16.0316,-69.3198,LS,E80|2022-08-20|15.0,15.0,0.51,0.0,12.3,0.014444555502123669,0.010797778070854755,0.004809459322403,0.00309005503573662,0.0032693322274096742,0.003146338558490144,0.5549982074929837,-0.38368855511546984,1.3377339365196175,0.44541190284070914,0.7475326825899601,3.0033630665044315
613,E82,LAGO MAYOR,2022-08-20,2022-08-20,2022,8,-16.1109,-69.4173,LS,E82|2022-08-20|15.0,15.0,0.51,1.75,12.8,0.014413588243574721,0.011156906770455787,0.004911811652773669,0.0032918442004449683,0.0028845839080394835,0.003011058049894687,0.5443420017071897,-0.3886492105060973,1.2918981262660283,0.4402484768925368,0.7740547189125224,2.934474350408186
614,E83,LAGO MAYOR,2022-08-20,2022-08-20,2022,8,-16.1837,-69.5067,LS,E83|2022-08-20|16.0,16.0,0.95,1.0,13.7,0.015959370566143067,0.015379994256504978,0.007368267581669691,0.006268234379893146,0.005069954362062173,0.004074854776577148,0.4209009249094359,-0.35219070272876063,1.037670707953765,0.47908126490177416,0.9636967340952695,2.1659593959218277
615,E88,LAGO MAYOR,2022-08-20,2022-08-20,2022,8,-16.2064,-69.3781,LS,E88|2022-08-20|14.0,14.0,0.59,0.75,13.3,0.015229059385363699,0.0133981358772252,0.006323420875802459,0.004912463429508913,0.00443896711829506,0.0038965304697922256,0.46342950561787427,-0.35873002984952496,1.1366550084475393,0.4719627015119778,0.8797742958654129,2.408357323688939
616,E94,LAGO MAYOR,2022-08-20,2022-08-20,2022,8,-16.251,-69.2884,LS,E94|2022-08-20|15.0,15.0,0.95,4.5,13.5,0.014692293570515257,0.012467061470852149,0.005909746873887677,0.005511525012236829,0.005439312748657558,0.004099451232685412,0.3868789172207126,-0.35682552253508776,1.1784888063941024,0.4740288169490286,0.8485442087358673,2.486111740135888
617,E97,LAGO MAYOR,2022-08-21,2022-08-21,2022,8,-16.1757,-69.1958,LS,E97|2022-08-21|16.0,16.0,0.95,6.75,12.9,0.013887144848242595,0.010026316419859942,0.004651666146414888,0.002894571782425401,0.0027768543786158284,0.0028880757693533618,0.5519546314330391,-0.3661708877910335,1.3850693396894853,0.46394562944924866,0.7219853906214115,2.9854124147609387
618,E98,LAGO MAYOR,2022-08-22,2022-08-22,2022,8,-16.1056,-69.1103,LS,E98|2022-08-22|15.0,15.0,0.51,10.0,12.6,0.015125835190200537,0.012274196058103447,0.006110186854196902,0.004597167859652113,0.003800284908140536,0.0033800048915186625,0.45503302405438273,-0.33528505678030485,1.2323278759985716,0.49780745944297394,0.8114722322627981,2.4755106636878703
619,E99,LAGO MAYOR,2022-08-22,2022-08-22,2022,8,-16.0745,-69.0742,LS,E99|2022-08-22|15.0,15.0,0.51,10.0,13.0,0.014643262077812755,0.012147835960095677,0.005858570708702344,0.004647615150829204,0.00528541342090948,0.004818897573852165,0.4465626027648181,-0.34927928807762915,1.2054213540990284,0.4822727476461127,0.8295853113847207,2.4994593914522887
620,E100,LAGO MAYOR,2022-08-22,2022-08-22,2022,8,-16.0055,-68.9959,LS,E100|2022-08-22|13.0,13.0,0.52,8.75,12.7,0.014106496262964315,0.010917487637388432,0.005001369941848002,0.0034368801625790923,0.0037925899417531363,0.003681311478844907,0.5211380297562276,-0.37164207886468975,1.292100842189539,0.45810626490785866,0.7739332758424433,2.820525897195695
621,E103,LAGO MAYOR,2022-08-22,2022-08-22,2022,8,-15.9394,-68.9017,LS,E103|2022-08-22|10.0,10.0,0.51,5.5,13.0,0.014312944653290638,0.012526916254118989,0.005790335821788565,0.0044079905177380335,0.0033924516896081357,0.0029618651376781572,0.4794195425069423,-0.3677724167708837,1.142575173359941,0.4622315055114329,0.875215805157408,2.471867370380285
622,E104,LAGO MAYOR,2022-08-22,2022-08-22,2022,8,-16.0297,-68.8837,LS,E104|2022-08-22|13.0,13.0,0.95,13.18,12.9,0.014325847677686033,0.010870933917069779,0.005201809922157226,0.003777399378024439,0.0025844802189307313,0.0024268922173233927,0.48425536966486293,-0.35271660513620157,1.317811925742585,0.47850621513603503,0.7588335017109572,2.7540116109689365
624,E113,LAGO MAYOR,2022-08-21,2022-08-21,2022,8,-16.2174,-69.1367,LS,E113|2022-08-21|14.0,14.0,0.43,11.39,13.8,0.01427939678986261,0.011343121651730396,0.0052956328916636715,0.003928741251555703,0.004362017454421021,0.003982618066171155,0.4854928283232878,-0.36345799686129193,1.2588594188994584,0.46685847048086193,0.7943697499472444,2.696447126441478
625,E117,LAGO MAYOR,2022-08-21,2022-08-21,2022,8,-16.1653,-69.1027,LS,E117|2022-08-21|14.0,14.0,0.51,6.91,13.6,0.014349073121597744,0.011143605707507602,0.005125045674379225,0.003651281150081717,0.0032077724963104418,0.0029557160236510895,0.5064130684561123,-0.3699482840895485,1.2876507129357477,0.4599090589697868,0.7766079966605386,2.799793647408252
626,E120,LAGO MAYOR,2022-08-22,2022-08-22,2022,8,-16.1264,-68.9337,LS,E120|2022-08-22|14.0,14.0,1.02,12.32,13.1,0.014449716711881826,0.011755454603124178,0.005717836254442676,0.004344931403766676,0.0035463510173562134,0.0032385752688961376,0.46026988023243476,-0.34553410988021105,1.2291924022103926,0.4863985240115305,0.8135421630733873,2.527129764082496
627,E121,LAGO MAYOR,2022-08-23,2022-08-23,2022,8,-16.2068,-68.8643,LS,E121|2022-08-23|11.0,11.0,0.95,7.62,12.5,0.014181333804457606,0.011436229092367703,0.005491808191540784,0.004458437808915125,0.0033924516896081357,0.003035654506002951,0.4390020179590801,-0.3511582855101165,1.240035718931707,0.48021141120673155,0.8064282558770818,2.5822699423537117
628,E122,LAGO MENOR,2022-08-23,2022-08-23,2022,8,-16.2276,-68.8361,LS,E122|2022-08-23|10.0,10.0,1.02,4.14,12.5,0.014328428282565111,0.011742153540175989,0.0055515137175903406,0.004300790023986725,0.003554045983743613,0.003164785900571342,0.4638402561592116,-0.35797146853476414,1.220255467899025,0.4727849304483039,0.8195004008195014,2.5809943792753605
629,E123,LAGO MENOR,2022-08-23,2022-08-23,2022,8,-16.1925,-68.797,LS,E123|2022-08-23|6.0,6.0,1.78,12.25,12.1,0.014645842682691833,0.018259674384787337,0.005794600502220676,0.0036386693272874443,0.0027768543786158284,0.0026667076643789754,0.6676762673042519,-0.5182061576544563,0.8020866950840598,0.3173441137430255,1.2467478678859762,2.527497823116754
630,E125,LAGO MENOR,2022-08-23,2022-08-23,2022,8,-16.2626,-68.7843,LS,E125|2022-08-23|8.0,8.0,1.53,13.0,12.4,0.015698729473356085,0.031434377234965984,0.0083662028027837,0.0033612092258134656,0.0019688829079384206,0.00207024360375355,0.8068025303724433,-0.5795939112120699,0.4994127561872252,0.2661481878295136,2.002351546089441,1.8764459775809696
633,E132,LAGO MENOR,2022-08-23,2022-08-23,2022,8,-16.3339,-68.7808,LS,E132|2022-08-23|4.0,4.0,1.53,12.75,13.5,0.01508970672189343,0.028182267344134402,0.008080469213832254,0.0032981501118421047,0.00223820673149756,0.002064094489726483,0.7904633563588508,-0.5543375785727443,0.5354326535264172,0.28672174699216674,1.8676483245096374,1.867429285991634
635,E130,LAGO MENOR,2022-08-23,2022-08-23,2022,8,-16.3144,-68.8451,LS,E130|2022-08-23|5.5,5.5,1.19,17.0,13.1,0.015102609746288825,0.020447699239764004,0.006336214917098792,0.0034431860739762322,0.0024998355886692893,0.002389997533160995,0.7117573179362566,-0.5268641361809814,0.7385969849518457,0.3098742079941564,1.3539181790001857,2.3835377367007347
636,E136,LAGO MENOR,2022-08-24,2022-08-24,2022,8,-16.2659,-69.0601,LS,E136|2022-08-24|5.5,5.5,1.7,14.25,12.2,0.014501328809463409,0.016045047403914294,0.007270179931731135,0.005606113683193872,0.005754806370541116,0.004935730740366423,0.48214195980437075,-0.37635777552166305,0.9037884115030601,0.45311050167711103,1.1064535194174725,1.9946310752971086
637,E135,LAGO MENOR,2022-08-24,2022-08-24,2022,8,-16.3028,-68.9852,LS,E135|2022-08-24|11.0,11.0,1.19,16.75,12.6,0.014478103365551696,0.015473101697142281,0.00651533149524746,0.004225119087221091,0.0024690557231196765,0.0021747785422136763,0.571015126799412,-0.40738554294125817,0.9356949054713926,0.42107466244961805,1.0687242823002452,2.2221587886900007
638,E137,LAGO MENOR,2022-08-24,2022-08-24,2022,8,-16.4011,-68.8334,LS,E137|2022-08-24|5.0,5.0,1.02,11.25,12.0,0.0151671248682658,0.024664136194339097,0.007773412222720251,0.0031657259725022466,0.002038137605425056,0.0021624803141595426,0.7724942840341279,-0.5207151673034764,0.6149465010171511,0.31517065289859,1.6261575468259222,1.9511538154095676
640,E141,LAGO MENOR,2022-08-24,2022-08-24,2022,8,-16.3764,-69.0073,LS,E141|2022-08-24|5.0,5.0,1.7,11.0,12.8,0.014723260829064205,0.01659704151626403,0.006186951101974902,0.003001772276176713,0.0021612570676235177,0.0025006815856481865,0.6936781322782339,-0.4569036749534416,0.8871014709178674,0.3727743118035692,1.1272666144876216,2.3797276245866645
641,E142,LAGO MENOR,2022-08-24,2022-08-24,2022,8,-16.4515,-68.998,LS,E142|2022-08-24|5.0,5.0,1.18,17.0,13.1,0.015151641238991327,0.017301997852517913,0.006553713619136461,0.003203561440885065,0.002153562101236118,0.0023531028489985973,0.6875421207665601,-0.4505538975686719,0.8757162318726168,0.37878361193988386,1.141922280080825,2.3119165419179875
643,E145,LAGO MENOR,2022-08-24,2022-08-24,2022,8,-16.5139,-68.977,LS,E145|2022-08-24|5.5,5.5,1.62,26.0,13.2,0.015053578253586324,0.01816656694415003,0.006195480462839125,0.0030711373015452105,0.002115087269299095,0.002297760822755,0.7107844029271748,-0.49138259153432096,0.8286418381207692,0.34103747509634497,1.206793855343212,2.429767297970077
645,E147,LAGO MENOR,2022-08-24,2022-08-24,2022,8,-16.493,-69.0596,LS,E147|2022-08-24|5.0,5.0,1.78,14.75,12.4,0.01525228482927541,0.022762084192748437,0.007521796077225692,0.003323373757430647,0.002399801025633034,0.0024637869014857905,0.7451933459343769,-0.5032475190236989,0.6700741474306798,0.3304528567366048,1.4923719924693934,2.0277447892679654
647,E01,BAHIA PUNO,2024-08-21,2024-08-21,2024,8,-15.853,-69.9605,LS,E01|2024-08-21|6.0,6.0,2.64,0.5,13.4,0.015515506526941471,0.017701029740963506,0.006604889784321795,0.004300790023986725,0.0041542533619611174,0.0038104428734133,0.6090513989789378,-0.4565200460150631,0.8765312457785681,0.3731358857558979,1.1408605042553102,2.34909357831791
648,E02,BAHIA PUNO,2024-08-21,2024-08-21,2024,8,-15.8461,-69.9271,LS,E02|2024-08-21|9.0,9.0,2.05,1.5,13.0,0.015533570761095026,0.015313488941764045,0.00521886864388567,0.002793677200071225,0.0020996973365242887,0.00207024360375355,0.6914285179798624,-0.49164445749226354,1.0143716958164293,0.3408020421035703,0.9858317956284727,2.9764243640946013
649,E03,BAHIA PUNO,2024-08-21,2024-08-21,2024,8,-15.8653,-69.8942,LS,E03|2024-08-21|8.0,8.0,1.02,7.75,13.9,0.01516454426338672,0.014182898591168199,0.00510372227221867,0.002705394440511325,0.0017918986810281333,0.0019964542354287546,0.6796129987509133,-0.47074995213055726,1.0692132568455748,0.3598504127743242,0.9352669892061578,2.971270865317596
651,E05,BAHIA PUNO,2024-08-21,2024-08-21,2024,8,-15.84,-69.8923,LS,E05|2024-08-21|10.0,10.0,2.55,2.5,13.4,0.015260026643912647,0.013138765149735564,0.004958723137526891,0.0026297235037456915,0.0017226439835415011,0.0019411122091851588,0.6664583531416252,-0.45199872105828665,1.1614505098882346,0.377411629145001,0.8609922246750797,3.0774098781634214
653,E08,BAHIA PUNO,2024-08-21,2024-08-21,2024,8,-15.7802,-69.8681,LS,E08|2024-08-21|9.0,9.0,1.45,5.75,13.3,0.015280671482945278,0.012859442827823649,0.004907546972341557,0.0025918880353628763,0.001714949017154098,0.002236269682484338,0.6645093693782911,-0.44756571019376856,1.188284010377096,0.3816297997058958,0.8415495353477435,3.113708020597169
655,E15,LAGO MAYOR,2024-08-21,2024-08-21,2024,8,-15.715,-69.8226,LS,E15|2024-08-21|9.0,9.0,1.53,1.25,13.3,0.014932289824269609,0.013830420423041258,0.005231662685182005,0.002875654048233995,0.0022151218323353435,0.0023162081648361995,0.6557354774101852,-0.451092214735838,1.0796699079170977,0.3782721093708786,0.9262088842096841,2.85421439963034
656,E16,LAGO MAYOR,2024-08-21,2024-08-21,2024,8,-15.6737,-69.8541,LS,E16|2024-08-21|6.0,6.0,1.62,2.25,13.5,0.014101335053206158,0.013630904478818462,0.005137839715675559,0.002774759465879819,0.002507530555056689,0.002715900576595505,0.6617314841875372,-0.45251105895104904,1.0345119827232838,0.37692578263853616,0.9666392196730369,2.7446033914953736
