station,zona,campaign_date,year,month,sensor,lat,lon,secchi,B2,B3,B4,B8,B11,B12,NDWI,NDTI,B2_B3,B4_B3,B3_B2,B2_B4
E141,LAGO MENOR,2018-07-30,2018,7,LS,-16.3764,-69.0073,5.5,0.02534,0.02294,0.0147,0.04467,0.03216,0.0135,-0.32140215469010275,-0.2189160409427194,1.1046207016294378,0.6408020644811655,0.9052880463580091,1.723809406543578
E142,LAGO MENOR,2018-07-30,2018,7,LS,-16.4515,-68.998,7.0,0.02458,0.0214,0.01328,0.04414,0.03243,0.01422,-0.3469636810045212,-0.23414070835811102,1.1485980771683142,0.620560718665387,0.8706264902104763,1.8509034750825697
E145,LAGO MENOR,2018-07-30,2018,7,LS,-16.5139,-68.977,6.5,0.02637,0.02449,0.0147,0.0443,0.03217,0.01345,-0.2879778995787483,-0.2498086182748503,1.0767659829821976,0.6002449734485514,0.9287068286421377,1.7938774289879302
E01,BAHIA PUNO,2019-07-11,2019,7,LS,-15.8522,-69.9607,8.0,0.03975,0.03428,0.02456,0.05238,0.0356,0.01558,-0.20886221776064837,-0.16519374294368214,1.1595682275505186,0.7164527212236662,0.8623899154115744,1.6184852761203066
E02,BAHIA PUNO,2019-07-11,2019,7,LS,-15.8464,-69.9276,8.0,0.02736,0.02385,0.01457,0.04441,0.03214,0.0135,-0.3012012847758382,-0.24154085784641185,1.1471697632213935,0.6109014418909249,0.8717104944550258,1.8778310310342463
E04,BAHIA PUNO,2019-07-11,2019,7,LS,-15.8752,-69.8717,1.5,0.02463,0.02985,0.01433,0.04374,0.03204,0.01351,-0.1887484686948163,-0.35129016859913603,0.8251256004983047,0.4800669855923958,1.2119366134008684,1.7187716874548717
E05,BAHIA PUNO,2019-07-11,2019,7,LS,-15.84,-69.892,8.0,0.02557,0.02155,0.01294,0.04347,0.03182,0.0131,-0.33712703264953814,-0.24963756887104757,1.1865428683738808,0.6004640092592107,0.842784480141397,1.9760431239533907
E08,BAHIA PUNO,2019-07-11,2019,7,LS,-15.7798,-69.8691,10.0,0.0394,0.03862,0.03154,0.06453,0.06213,0.03504,-0.2511875884518896,-0.10091219924583529,1.0201967628120983,0.8166752766267406,0.98020302080703,1.2492073161316641
E14,BAHIA PUNO,2019-07-12,2019,7,LS,-15.7489,-69.783,9.0,0.02695,0.02486,0.01686,0.04908,0.04124,0.02066,-0.3275628843986626,-0.19175454957443555,1.0840707528531477,0.6781978810057168,0.9224489453636755,1.5984577936857776
E16,BAHIA PUNO,2019-07-11,2019,7,LS,-15.6728,-69.8539,3.5,0.03587,0.03845,0.02878,0.0614,0.05295,0.03053,-0.22984476484882566,-0.14383459551041802,0.9328998456983135,0.7485045318984518,1.0719263710084648,1.246351589772356
E17,BAHIA PUNO,2019-07-12,2019,7,LS,-15.6054,-69.9049,3.0,0.02574,0.02864,0.02311,0.05352,0.0402,0.01883,-0.3028237548341802,-0.1068599013167169,0.8987429853790857,0.8069133796468791,1.1126650694380316,1.113803500051774
E25,LAGO MAYOR,2019-07-12,2019,7,LS,-15.4911,-69.8931,6.1,0.02341,0.02108,0.01279,0.04392,0.03258,0.01398,-0.3513846099786983,-0.24475936685091929,1.1105312566161643,0.6067362141016975,0.900469846199494,1.8303360570495657
E28,LAGO MAYOR,2019-07-12,2019,7,LS,-15.3928,-69.7822,7.0,0.02737,0.022,0.0127,0.04321,0.0316,0.01289,-0.3252568574565733,-0.26801151965384673,1.244090852541325,0.577272701033059,0.803799751413966,2.1551179405418943
E32,LAGO MAYOR,2019-07-12,2019,7,LS,-15.3382,-69.7205,6.0,0.02729,0.02171,0.01307,0.04325,0.03144,0.01316,-0.3315886648462336,-0.24841862425478367,1.257024354812328,0.6020266880687846,0.7955294688336583,2.087987598470727
E36,LAGO MAYOR,2019-07-12,2019,7,LS,-15.2964,-69.6816,11.0,0.02007,0.022,0.01652,0.0507,0.04775,0.02694,-0.3947730344597932,-0.14226375539294506,0.9122726858057871,0.7509090567768612,1.0961633733849838,1.2148909676216122
E39,LAGO MAYOR,2019-07-13,2019,7,LS,-15.3423,-69.529,8.0,0.04682,0.05579,0.06818,0.12551,0.13913,0.09806,-0.3845559824348815,0.09994353391995218,0.8392184828962452,1.2220827886344725,1.191584767373243,0.6867116355718446
E41,LAGO MAYOR,2019-07-13,2019,7,LS,-15.4395,-69.6006,9.5,0.02574,0.02035,0.01265,0.04345,0.03175,0.01322,-0.3620689598421794,-0.23333332626262648,1.2648648027093463,0.6216215910751061,0.7905982598835175,2.034782447843285
E42,LAGO MAYOR,2019-07-13,2019,7,LS,-15.4967,-69.6687,10.0,0.02708,0.02136,0.01342,0.04401,0.03198,0.01344,-0.3464892099359154,-0.22829211534525262,1.2677902028188108,0.6282771241443293,0.7887739738266627,2.017883605224769
E43,LAGO MAYOR,2019-07-13,2019,7,LS,-15.5603,-69.7413,12.0,0.02716,0.02131,0.01309,0.04356,0.03169,0.01317,-0.34299367437962586,-0.2389534814257709,1.2745189453534047,0.6142655741780585,0.7846096912883029,2.0748661516527007
E22,LAGO MAYOR,2019-07-13,2019,7,LS,-15.62,-69.8133,6.0,0.02303,0.01994,0.01262,0.04432,0.03338,0.01483,-0.37939619702153443,-0.2248157179110652,1.1549648367620442,0.6328986643481112,0.8658271443409838,1.8248809964436612
E49,LAGO MAYOR,2019-07-14,2019,7,LS,-15.6063,-69.4449,12.0,0.02832,0.02194,0.01466,0.04469,0.03207,0.01331,-0.34143778566054656,-0.19890709839051648,1.2907930131817222,0.6681859312586175,0.7747174867684503,1.9317870442164364
E50,LAGO MAYOR,2019-07-14,2019,7,LS,-15.6685,-69.521,12.0,0.02747,0.02286,0.01428,0.04451,0.03362,0.01506,-0.3213596508630006,-0.23101776437755075,1.2016622396473213,0.6246718886845193,0.8321805303174178,1.9236693330763774
E52,LAGO MAYOR,2019-07-14,2019,7,LS,-15.8017,-69.6838,10.0,0.08148,0.0795,0.07535,0.10666,0.11315,0.0799,-0.14589600265418995,-0.026800128984177413,1.0249056474854634,0.9477987302163682,0.9756995461990728,1.0813536684624596
E53,LAGO MAYOR,2019-07-14,2019,7,LS,-15.8703,-69.7694,9.0,0.04598,0.0592,0.06071,0.10281,0.11799,0.09384,-0.2691809130968402,0.01259277781175231,0.7766891760694395,1.0255067394340078,1.2875162834380973,0.7573710960736106
E59,LAGO MAYOR,2019-07-15,2019,7,LS,-15.8874,-69.4614,11.0,0.02921,0.02454,0.01542,0.04486,0.03361,0.01458,-0.2927953848300377,-0.22822822251681127,1.190301499987714,0.6283618325850924,0.840123216702389,1.8942930029641374
E60,LAGO MAYOR,2019-07-15,2019,7,LS,-15.8267,-69.3764,11.0,0.02804,0.02321,0.01461,0.04425,0.0331,0.01438,-0.3118885219109321,-0.22739290778971694,1.2080999048642866,0.6294700288897014,0.8277460475126233,1.919233270415245
E61,LAGO MAYOR,2019-07-15,2019,7,LS,-15.7589,-69.3042,11.0,0.02159,0.01818,0.01056,0.04143,0.03174,0.01353,-0.3900352224453074,-0.26513569014837546,1.1875686915528774,0.5808580538581928,0.8420564686402747,2.0445073821489226
E72,LAGO MAYOR,2019-07-15,2019,7,LS,-15.6931,-69.1707,6.0,0.0341,0.03851,0.02414,0.05132,0.03631,0.01609,-0.14260269239004011,-0.22936950950727036,0.8854842668012394,0.6268501525097337,1.1293254800784318,1.4125931477799025
E76,LAGO MAYOR,2019-07-19,2019,7,LS,-15.8077,-69.0414,9.9,0.02212,0.01947,0.01157,0.04328,0.03265,0.01416,-0.37944222502880914,-0.25451030107892075,1.1361067726704277,0.5942475298280673,0.8801988752170491,1.911840802779533
E78,LAGO MAYOR,2019-07-19,2019,7,LS,-15.8894,-69.1325,12.0,0.02872,0.02255,0.01481,0.0445,0.03221,0.0134,-0.3273676312100278,-0.20717344199214555,1.273614134207799,0.6567627203209436,0.7851671035805327,1.9392301188906065
E82,LAGO MAYOR,2019-07-16,2019,7,LS,-16.1121,-69.4175,9.0,0.02478,0.0205,0.01193,0.04285,0.03222,0.01383,-0.3528018886692677,-0.26426147812946416,1.208780428839979,0.5819511911243321,0.827280031183211,2.077116338883794
E83,LAGO MAYOR,2019-07-16,2019,7,LS,-16.1849,-69.5079,10.0,0.02229,0.01974,0.01218,0.04435,0.034,0.01534,-0.38399125629597036,-0.23684209784329266,1.1291792741043933,0.6170212453383361,0.8855988835532129,1.8300491108334065
E88,LAGO MAYOR,2019-07-17,2019,7,LS,-16.2031,-69.3822,11.0,0.02446,0.02097,0.01267,0.04353,0.0328,0.01387,-0.3497674364377142,-0.24673007589981932,1.166428175182252,0.6041964423368411,0.857318035269091,1.9305444411567132
E94,LAGO MAYOR,2019-07-17,2019,7,LS,-16.2545,-69.2917,8.0,0.02175,0.01935,0.01143,0.04308,0.03293,0.01442,-0.3801057123161027,-0.2573099331608209,1.1240309496624832,0.5906976438915946,0.8896551315101089,1.9028869726258117
E97,LAGO MAYOR,2019-07-17,2019,7,LS,-16.1754,-69.1951,10.0,0.02573,0.02192,0.01352,0.04389,0.03284,0.01434,-0.3338398368965228,-0.237020309339156,1.1738138150632385,0.6167882930297313,0.8519237912194406,1.9031063681134341
E98,LAGO MAYOR,2019-07-18,2019,7,LS,-16.1034,-69.1089,7.0,0.02537,0.02042,0.01296,0.04395,0.03241,0.01378,-0.36554294911382706,-0.22348711133951138,1.242409341703754,0.6346718592227297,0.8048876308676536,1.9575615773486439
E99,LAGO MAYOR,2019-07-20,2019,7,LS,-16.0824,-69.0817,13.0,0.02806,0.02486,0.0171,0.04773,0.03645,0.01785,-0.3150571660689191,-0.1849380318174921,1.1287207912823496,0.6878519433687875,0.8859586284405335,1.6409355765534752
E100,LAGO MAYOR,2019-07-20,2019,7,LS,-16.005,-68.9964,11.0,0.02278,0.01794,0.01128,0.04269,0.03267,0.014,-0.4082137488336838,-0.2279260702284028,1.2697881120519448,0.6287625067579428,0.7875328890459663,2.0195033670653046
E104,LAGO MAYOR,2019-07-20,2019,7,LS,-16.0384,-68.8577,10.0,0.02892,0.02684,0.01398,0.04427,0.03297,0.01429,-0.2451132014468682,-0.31504163853401185,1.0774962340724206,0.5208643621138465,0.9280774229572122,2.0686693799235067
E113,LAGO MAYOR,2019-07-17,2019,7,LS,-16.2298,-69.1135,9.0,0.02365,0.02144,0.01357,0.04413,0.03328,0.01464,-0.3460423921604028,-0.2247929098888058,1.1030783067594074,0.6329290749566663,0.9065538728729864,1.742814904729926
E117,LAGO MAYOR,2019-07-18,2019,7,LS,-16.1686,-69.0979,10.0,0.02374,0.02048,0.01265,0.04416,0.03305,0.01443,-0.36633662799602984,-0.2363416771403056,1.159179630899432,0.6176757510900511,0.8626789864077934,1.8766796935431074
E120,LAGO MAYOR,2019-07-20,2019,7,LS,-16.1262,-68.9334,11.5,0.02293,0.01795,0.01273,0.04437,0.03206,0.01315,-0.42394094313316844,-0.1701434103603843,1.2774372547388715,0.7091921610477905,0.7828172358125933,1.8012567320301074
E121,LAGO MAYOR,2019-07-21,2019,7,LS,-16.2077,-68.8626,11.0,0.02311,0.01958,0.01433,0.04597,0.03309,0.01384,-0.402593433980268,-0.1548215819869778,1.1802859458485215,0.7318692169627571,0.8472522350821189,1.612700515512874
E122,LAGO MENOR,2019-07-21,2019,7,LS,-16.2281,-68.8351,11.0,0.02339,0.0201,0.01357,0.04516,0.03289,0.01372,-0.3840024458473422,-0.19394118818113487,1.1636815341451974,0.675124344521177,0.8593415622342213,1.7236549945722186
E123,LAGO MENOR,2019-07-21,2019,7,LS,-16.1922,-68.7968,9.0,0.02191,0.01876,0.01356,0.04535,0.03287,0.01382,-0.414755881847514,-0.16089108413084516,1.167910385505843,0.7228144604043465,0.8562299928694663,1.61578159175652
E125,LAGO MENOR,2019-07-21,2019,7,LS,-16.2132,-68.7325,8.5,0.0212,0.01854,0.01462,0.04656,0.03309,0.0138,-0.43041473993218526,-0.11821471296095562,1.1434735089820114,0.7885652217602361,0.8745282606354595,1.4500683002689263
E132,LAGO MENOR,2019-07-21,2019,7,LS,-16.315,-68.8479,7.0,0.0249,0.02646,0.01388,0.04422,0.03239,0.0137,-0.2512733410968684,-0.3118492733800379,0.9410430483354857,0.5245653618833952,1.0626505597329094,1.7939479975541788
E130,LAGO MENOR,2019-07-22,2019,7,LS,-16.2142,-68.9393,10.0,0.02338,0.02358,0.01515,0.04511,0.0324,0.01342,-0.31343717697718476,-0.21766072249778667,0.9915181937439274,0.6424936114294483,1.0085542767940856,1.5432342215686983
E136,LAGO MENOR,2019-07-22,2019,7,LS,-16.3034,-68.9854,6.5,0.02626,0.02479,0.0162,0.04553,0.03239,0.01299,-0.2949374247022551,-0.20956330301138565,1.0592980613433618,0.6534892838447243,0.9440212892604232,1.6209875542600276
E137,LAGO MENOR,2019-07-22,2019,7,LS,-16.3655,-68.9025,5.0,0.02478,0.02512,0.01529,0.04384,0.0319,0.01299,-0.2714617130008452,-0.24325661362888856,0.9864649288827656,0.6086783197182197,1.0137207016254761,1.620666996686266
E141,LAGO MENOR,2019-07-23,2019,7,LS,-16.376,-69.0078,10.0,0.02498,0.02454,0.0142,0.04348,0.03181,0.01316,-0.2784475113430239,-0.26690758216552446,1.0179298688700136,0.5786470831847155,0.9823858694000853,1.7591548056933235
E142,LAGO MENOR,2019-07-23,2019,7,LS,-16.4489,-68.9969,11.0,0.02569,0.02718,0.01541,0.04401,0.03161,0.01239,-0.236409604770198,-0.2763559456126803,0.9451802448425224,0.5669609798763436,1.057999180303652,1.667099177994862
E145,LAGO MENOR,2019-07-23,2019,7,LS,-16.5179,-68.9781,6.0,0.02761,0.0287,0.01532,0.04429,0.03136,0.0122,-0.2135908999371024,-0.3039527418456896,0.9620208724034539,0.5337978908084359,1.039478412188395,1.8022192035104958
E147,LAGO MENOR,2019-07-24,2019,7,LS,-16.559,-68.9174,5.5,0.02541,0.02758,0.01562,0.04488,0.03206,0.01309,-0.23875241183063195,-0.2768518454432443,0.9213197635489571,0.5663524087616966,1.0853994063203698,1.6267604592342855
E01,BAHIA PUNO,2022-08-12,2022,8,LS,-15.853,-69.9605,5.5,0.02582,0.02491,0.01736,0.04754,0.03398,0.0145,-0.31235334282466054,-0.17861366977493096,1.0365314718373555,0.6969088439619091,0.9647559657336963,1.4873271032645679
E02,BAHIA PUNO,2022-08-12,2022,8,LS,-15.8461,-69.9271,8.0,0.02321,0.0214,0.01369,0.04475,0.03235,0.01333,-0.3529856333637848,-0.21972071189168674,1.0845793885710568,0.6397195962747853,0.9220163325283786,1.6953979769614334
E05,BAHIA PUNO,2022-08-12,2022,8,LS,-15.84,-69.8923,8.5,0.0236,0.01955,0.01253,0.04437,0.03208,0.01326,-0.38829786626567786,-0.21882792335324436,1.207161063572324,0.6409206833288652,0.8283897954072121,1.8834794985251797
E08,BAHIA PUNO,2022-08-12,2022,8,LS,-15.7802,-69.8681,11.0,0.02398,0.01849,0.01204,0.04385,0.03167,0.01296,-0.40680140508820334,-0.21126759871380282,1.2969171824274106,0.6511627554806515,0.7710591838590832,1.9916941867363633
E28,LAGO MAYOR,2022-08-14,2022,8,LS,-15.3928,-69.7822,10.0,0.02672,0.02042,0.01238,0.04377,0.03149,0.01252,-0.36376382047415773,-0.24512194374628218,1.3085209937061217,0.6062683346587495,0.7642215282851225,2.158319696420057
E32,LAGO MAYOR,2022-08-14,2022,8,LS,-15.3384,-69.7205,9.0,0.03418,0.02917,0.01486,0.04424,0.03182,0.01295,-0.20528538066632093,-0.32500567056539476,1.1717517596245541,0.5094274765365966,0.8534230294492969,2.300134434715045
E36,LAGO MAYOR,2022-08-14,2022,8,LS,-15.2971,-69.6814,9.0,0.03279,0.0277,0.01445,0.04445,0.03186,0.013,-0.23215522893755752,-0.3143534919489088,1.1837544699005607,0.5216606309869808,0.844769721111018,2.2692039952107965
E39,LAGO MAYOR,2022-08-15,2022,8,LS,-15.3748,-69.5276,7.0,0.03007,0.03294,0.01693,0.04537,0.03385,0.01495,-0.1587281297570154,-0.32103468375707467,0.9128718605685532,0.5139647688535286,1.0954439276540096,1.776136929938752
341,LAGO MAYOR,2022-08-15,2022,8,LS,-15.4392,-69.6009,14.0,0.02469,0.01776,0.01154,0.04344,0.0316,0.01281,-0.41960783628091763,-0.21228668217451602,1.3902026244255279,0.6497747381883593,0.7193195334418983,2.139514545969277
E42,LAGO MAYOR,2022-08-15,2022,8,LS,-15.4967,-69.6685,16.0,0.02574,0.01856,0.01225,0.04394,0.03181,0.01314,-0.4060799935027201,-0.20480362853607176,1.3868533735531587,0.6600215161626338,0.7210566930436406,2.1012243182674024
E43,LAGO MAYOR,2022-08-15,2022,8,LS,-15.5603,-69.7411,14.0,0.02381,0.01756,0.01162,0.04486,0.03359,0.01527,-0.43735981356360437,-0.20356407801356827,1.3559224740363058,0.6617311696052866,0.7375052189204023,2.0490531799437885
E22,LAGO MAYOR,2022-08-15,2022,8,LS,-15.6181,-69.807,14.0,0.02454,0.01878,0.01244,0.04418,0.03206,0.01321,-0.40343074327460693,-0.20307494544923307,1.3067091955958894,0.6624067804895217,0.7652811424090815,1.9726686517147387
E48,LAGO MAYOR,2022-08-16,2022,8,LS,-15.5361,-69.3597,8.0,0.02292,0.01828,0.01262,0.04496,0.03527,0.01666,-0.42188487631428084,-0.183171515107718,1.253829253072798,0.6903719534807464,0.7975566842252756,1.8161646738379815
E49,LAGO MAYOR,2022-08-16,2022,8,LS,-15.6063,-69.4449,15.0,0.02354,0.01804,0.01238,0.04426,0.03349,0.01515,-0.42086676692027664,-0.18606179532998698,1.3048779764480056,0.6862527335780081,0.7663551076314739,1.901453804405993
E50,LAGO MAYOR,2022-08-16,2022,8,LS,-15.6687,-69.5211,16.0,0.02374,0.01768,0.01204,0.04423,0.03342,0.01481,-0.4288483212914178,-0.18977119146126545,1.3427601050475053,0.6809954365952807,0.7447345937348528,1.9717606335746982
E51,LAGO MAYOR,2022-08-17,2022,8,LS,-15.7371,-69.6038,12.0,0.02467,0.01781,0.01201,0.04362,0.03168,0.0131,-0.4201530128576752,-0.1945003288229266,1.385176789153465,0.6743402204188534,0.7219294397272217,2.054121394327944
E52,LAGO MAYOR,2022-08-17,2022,8,LS,-15.8028,-69.6843,9.0,0.02588,0.01904,0.01266,0.04447,0.03167,0.01291,-0.40040937804425475,-0.2012618233040435,1.3592436260901457,0.6649159314644993,0.7357032173221323,2.044233645795131
E53,LAGO MAYOR,2022-08-17,2022,8,LS,-15.8686,-69.7634,11.0,0.02433,0.01893,0.01233,0.04457,0.03272,0.01402,-0.4037795212003225,-0.2111324308658851,1.2852614218034115,0.6513470337376106,0.7780517559370425,1.9732358496970115
E58,LAGO MAYOR,2022-08-18,2022,8,LS,-15.9519,-69.5453,11.0,0.02341,0.02117,0.0132,0.04411,0.03258,0.01404,-0.35140930834238193,-0.2318882679113103,1.1058100564095392,0.6235238250579204,0.9043143569280497,1.773484714129946
E59,LAGO MAYOR,2022-08-18,2022,8,LS,-15.8876,-69.4615,15.0,0.02409,0.01769,0.01232,0.04404,0.03211,0.01341,-0.4268588947536223,-0.17894034725290417,1.361786242974209,0.6964386265438877,0.7343295668605411,1.9553569841431022
E60,LAGO MAYOR,2022-08-18,2022,8,LS,-15.8271,-69.3776,16.5,0.02427,0.01866,0.0124,0.04439,0.03296,0.0143,-0.40808881192563345,-0.201545389518822,1.3006430171145222,0.6645230083321003,0.7688504009538359,1.9572579066727496
E61,LAGO MAYOR,2022-08-18,2022,8,LS,-15.7585,-69.3045,15.0,0.02439,0.01841,0.01288,0.04522,0.0343,0.01572,-0.4213421275916686,-0.1767337751123753,1.3248233935457145,0.6996197338609597,0.7548175172276541,1.8936333933514444
E72,LAGO MAYOR,2022-08-19,2022,8,LS,-15.6921,-69.1709,5.0,0.02998,0.03036,0.01816,0.04736,0.0347,0.01518,-0.21873391380939378,-0.25144269885732284,0.9874834984359848,0.5981554480185952,1.0126750829661415,1.6508809663611803
E76,LAGO MAYOR,2022-08-19,2022,8,LS,-15.8125,-69.0449,10.0,0.02302,0.01849,0.01343,0.04543,0.03334,0.01434,-0.42146432381939414,-0.1585212982919393,1.2449972285020428,0.7263385221017565,0.803214561111444,1.7140728433303916
E78,LAGO MAYOR,2022-08-19,2022,8,LS,-15.8903,-69.1327,14.0,0.02444,0.01766,0.01265,0.04469,0.03242,0.01371,-0.4335204421247724,-0.1652919773905649,1.3839183814315754,0.71630800020906,0.7225858951478766,1.9320156575481695
E79,LAGO MAYOR,2022-08-19,2022,8,LS,-15.96,-69.2272,14.0,0.02335,0.01738,0.01188,0.04391,0.03253,0.01409,-0.43286016588578613,-0.18796991838790433,1.3434981965766286,0.6835442644681091,0.7443254499218223,1.9654880500430936
E80,LAGO MAYOR,2022-08-20,2022,8,LS,-16.0316,-69.3198,15.0,0.02352,0.01761,0.01247,0.04456,0.03323,0.01438,-0.43348881400211015,-0.17087765389369503,1.3356046941734983,0.708120345932973,0.7487244579623956,1.8861265528366837
E82,LAGO MAYOR,2022-08-20,2022,8,LS,-16.1109,-69.4173,15.0,0.0234,0.01815,0.01271,0.04488,0.03273,0.01416,-0.42408376290522354,-0.17627996836422652,1.2892561273137122,0.7002754435109949,0.7756409924939747,1.8410698787513864
E83,LAGO MAYOR,2022-08-20,2022,8,LS,-16.1837,-69.5067,16.0,0.02939,0.0245,0.01847,0.0496,0.03557,0.01589,-0.3387314394233274,-0.1403304598480228,1.1995917877717637,0.7538775202498972,0.8336168481246394,1.5912289338804042
E88,LAGO MAYOR,2022-08-20,2022,8,LS,-16.2064,-69.3781,14.0,0.02656,0.02152,0.01602,0.04745,0.03475,0.0156,-0.3759605571123596,-0.14651038501570635,1.2342006861430908,0.7444237572293793,0.8102409333493625,1.6579274870207563
E94,LAGO MAYOR,2022-08-20,2022,8,LS,-16.251,-69.2884,15.0,0.02448,0.02012,0.01505,0.0484,0.03605,0.01593,-0.41272620530171916,-0.1441569478488215,1.2166997407206888,0.748011891251894,0.8218953912624432,1.626577965011431
E97,LAGO MAYOR,2022-08-21,2022,8,LS,-16.1757,-69.1958,16.0,0.02136,0.01645,0.0121,0.04425,0.03259,0.01396,-0.45799010777611027,-0.15236426786815174,1.2984801642261299,0.7355622653153638,0.7701310500874976,1.7652891103066852
E98,LAGO MAYOR,2022-08-22,2022,8,LS,-16.1056,-69.1103,15.0,0.02616,0.01983,0.01552,0.04695,0.03392,0.01476,-0.40610960757547754,-0.1219236174844804,1.3192132466357414,0.782652507178391,0.7580274939591937,1.6855669017031634
E99,LAGO MAYOR,2022-08-22,2022,8,LS,-16.0745,-69.0742,15.0,0.02429,0.01964,0.01493,0.04703,0.03585,0.0171,-0.41082945236493995,-0.1362452954513944,1.2367616478227266,0.7601832606831334,0.8085631614424389,1.6269255440773245
E100,LAGO MAYOR,2022-08-22,2022,8,LS,-16.0055,-68.9959,13.0,0.02221,0.01779,0.01292,0.04511,0.03391,0.01525,-0.4343402156702668,-0.15858026185020316,1.2484541175686275,0.7262506618184,0.8009905087352315,1.7190401146253784
E103,LAGO MAYOR,2022-08-22,2022,8,LS,-15.9394,-68.9017,10.0,0.02301,0.02021,0.01477,0.04665,0.03339,0.01408,-0.39545317984664696,-0.15551743409041066,1.138545218280791,0.7308262874405598,0.8783137384479036,1.5578875045438385
E104,LAGO MAYOR,2022-08-22,2022,8,LS,-16.0297,-68.8837,13.0,0.02306,0.01772,0.01339,0.04565,0.03234,0.01321,-0.44074482498430134,-0.13918353779545037,1.3013543283660087,0.7556432982142609,0.7684301488104879,1.7221806032725464
E113,LAGO MAYOR,2022-08-21,2022,8,LS,-16.2174,-69.1367,14.0,0.02288,0.01843,0.01361,0.04589,0.03465,0.01574,-0.4269278540589575,-0.15043694911245473,1.2414540834805166,0.7384698459864436,0.8055069578012692,1.6811167023426377
E117,LAGO MAYOR,2022-08-21,2022,8,LS,-16.1653,-69.1027,14.0,0.02315,0.01813,0.01321,0.04545,0.03315,0.01407,-0.4296948658431131,-0.15698786991104438,1.2768890636023682,0.7286265455804443,0.7831533139026646,1.752460124719143
E120,LAGO MAYOR,2022-08-22,2022,8,LS,-16.1264,-68.9337,14.0,0.02354,0.01905,0.0146,0.04655,0.03359,0.01453,-0.41920731068281536,-0.13224368106259496,1.2356954731918386,0.7664041592438762,0.809260798247205,1.612328656689818
E121,LAGO MAYOR,2022-08-23,2022,8,LS,-16.2068,-68.8643,11.0,0.0225,0.01857,0.01407,0.04673,0.03339,0.0142,-0.43124042218621106,-0.1378676428349374,1.2116315987274313,0.7576736264042204,0.8253332966518535,1.5991470078786776
E122,LAGO MENOR,2022-08-23,2022,8,LS,-16.2276,-68.8361,10.0,0.02307,0.01903,0.01421,0.04648,0.0336,0.01441,-0.4190199905507558,-0.14500601248477696,1.2122963104416022,0.7467156727947625,0.8248807618170454,1.623504459992649
E123,LAGO MENOR,2022-08-23,2022,8,LS,-16.1925,-68.797,6.0,0.0243,0.02883,0.01478,0.04543,0.03259,0.0136,-0.2235389143073133,-0.3221738059579499,0.8428719790887277,0.5126604053881233,1.1864197042625637,1.6441135558786497
E125,LAGO MENOR,2022-08-23,2022,8,LS,-16.2626,-68.7843,8.0,0.02838,0.04864,0.02081,0.04499,0.03154,0.01263,0.03898323145377303,-0.40071993663470223,0.5834703827411516,0.42783716225663726,1.713882955818078,1.3637673539756199
E132,LAGO MENOR,2022-08-23,2022,8,LS,-16.3339,-68.7808,4.0,0.02602,0.04375,0.02014,0.04489,0.03189,0.01262,-0.012861010685232304,-0.36954139349598686,0.5947428435487351,0.460342846620735,1.681398859285209,1.2919562417102164
E130,LAGO MENOR,2022-08-23,2022,8,LS,-16.3144,-68.8451,5.5,0.02607,0.03212,0.01605,0.04512,0.03223,0.01315,-0.168306574724151,-0.3336101238611144,0.8116438103473284,0.4996886519399547,1.2320674632885515,1.6242989642181334
E136,LAGO MENOR,2022-08-24,2022,8,LS,-16.2659,-69.0601,5.5,0.02374,0.0255,0.01824,0.04855,0.03646,0.01729,-0.3112761605499506,-0.16598079181571118,0.9309803556478293,0.7152940895963102,1.0741364332714223,1.301535016363212
E135,LAGO MENOR,2022-08-24,2022,8,LS,-16.3028,-68.9852,11.0,0.02365,0.02464,0.01647,0.04636,0.03219,0.0128,-0.30591548864907764,-0.19873509611444673,0.9598213896176385,0.6684252975476747,1.0418604210629843,1.4359440536767425
E137,LAGO MENOR,2022-08-24,2022,8,LS,-16.4011,-68.8334,5.0,0.02632,0.03846,0.01942,0.04468,0.03163,0.01278,-0.07481356657669509,-0.32895645596136047,0.6843473561012128,0.5049401844789343,1.4612461450894323,1.3553037407155644
E141,LAGO MENOR,2022-08-24,2022,8,LS,-16.3764,-69.0073,5.0,0.0246,0.02633,0.0157,0.04442,0.03179,0.01333,-0.25568904232241635,-0.2529145788028889,0.9342954449564966,0.5962779872283331,1.0703251597428796,1.5668788810905174
E142,LAGO MENOR,2022-08-24,2022,8,LS,-16.4515,-68.998,5.0,0.02626,0.02739,0.01656,0.04474,0.03178,0.01309,-0.24053791431390664,-0.24641637664581628,0.958744032174369,0.6046001969842936,1.043031186480153,1.58574869651276
E145,LAGO MENOR,2022-08-24,2022,8,LS,-16.5139,-68.977,5.5,0.02588,0.02869,0.01572,0.04453,0.03173,0.013,-0.2163343319266002,-0.2920513332120843,0.902056434225987,0.5479260875592162,1.1085780097149147,1.6463103278428544
E147,LAGO MENOR,2022-08-24,2022,8,LS,-16.493,-69.0596,5.0,0.02665,0.0356,0.01883,0.04493,0.0321,0.01327,-0.11585744299196021,-0.30810214388935986,0.7485954845900145,0.5289325694120065,1.3358348466853716,1.4152946672705966
E01,BAHIA PUNO,2024-08-21,2024,8,LS,-15.853,-69.9605,6.0,0.02767,0.02799,0.01668,0.04648,0.03438,0.01546,-0.2482878978341896,-0.2531900547752394,0.9885673101619395,0.595927095536724,1.0115648351440247,1.6588728022258512
