feature,value,shap,label
B3_B2,1.374042,-2.000192,Green/Blue
B3_B2,1.139021,-2.064059,Green/Blue
B3_B2,1.358835,-1.999417,Green/Blue
B3_B2,1.186669,-2.135256,Green/Blue
B3_B2,1.310571,-2.055310,Green/Blue
B3_B2,9.068058,-2.678933,Green/Blue
B3_B2,1.469252,-2.615527,Green/Blue
B3_B2,1.193752,-2.277066,Green/Blue
B3_B2,1.213244,-1.700423,Green/Blue
B3_B2,1.625161,-1.959854,Green/Blue
B3_B2,1.290492,-1.503671,Green/Blue
B3_B2,1.359015,-1.631634,Green/Blue
B3_B2,1.367116,-1.707135,Green/Blue
B3_B2,1.443982,-1.752872,Green/Blue
B3_B2,1.086108,-1.837509,Green/Blue
B3_B2,1.328959,-1.683276,Green/Blue
B3_B2,1.040596,-1.783747,Green/Blue
B3_B2,1.636004,-2.690159,Green/Blue
B3_B2,1.126741,-1.948259,Green/Blue
B3_B2,1.252985,-2.148043,Green/Blue
B3_B2,1.306043,-2.120762,Green/Blue
B3_B2,1.381954,-2.357552,Green/Blue
B3_B2,1.404643,-2.550911,Green/Blue
B3_B2,0.255503,1.336064,Green/Blue
B3_B2,1.409251,-2.572031,Green/Blue
B3_B2,1.308206,-2.068187,Green/Blue
B3_B2,1.397302,-2.490600,Green/Blue
B3_B2,1.230717,-2.049083,Green/Blue
B3_B2,1.104150,-2.075831,Green/Blue
B3_B2,1.033209,-1.724620,Green/Blue
B3_B2,1.134557,-2.395668,Green/Blue
B3_B2,0.974781,-1.360387,Green/Blue
B3_B2,1.127489,-1.964526,Green/Blue
B3_B2,1.150568,-2.047958,Green/Blue
B3_B2,1.652850,-2.604101,Green/Blue
B3_B2,1.228356,-2.615313,Green/Blue
B3_B2,0.998045,-1.731924,Green/Blue
B3_B2,0.970284,-1.189111,Green/Blue
B3_B2,1.800102,-2.441921,Green/Blue
B3_B2,1.054444,-1.774370,Green/Blue
B3_B2,1.016784,-1.617724,Green/Blue
B3_B2,1.097739,-2.167410,Green/Blue
B3_B2,0.850647,0.767236,Green/Blue
B3_B2,0.886117,0.118141,Green/Blue
B3_B2,1.034150,-1.554812,Green/Blue
B3_B2,0.921901,-0.700887,Green/Blue
B3_B2,0.855684,0.763063,Green/Blue
B3_B2,0.779978,1.036725,Green/Blue
B3_B2,0.809416,0.898931,Green/Blue
B3_B2,0.766497,1.077403,Green/Blue
B3_B2,0.790874,0.956089,Green/Blue
B3_B2,1.065336,-2.272293,Green/Blue
B3_B2,0.919473,-0.656617,Green/Blue
B3_B2,0.741379,1.328795,Green/Blue
B3_B2,0.758755,1.323882,Green/Blue
B3_B2,0.990291,-1.852892,Green/Blue
B3_B2,0.834188,0.900797,Green/Blue
B3_B2,0.758713,1.233616,Green/Blue
B3_B2,0.775309,1.332866,Green/Blue
B3_B2,0.747569,1.272356,Green/Blue
B3_B2,0.782645,0.961106,Green/Blue
B3_B2,0.807880,0.813128,Green/Blue
B3_B2,0.798110,0.866940,Green/Blue
B3_B2,0.743433,1.436133,Green/Blue
B3_B2,0.783582,0.631917,Green/Blue
B3_B2,0.939057,-0.892620,Green/Blue
B3_B2,-4.171913,1.369280,Green/Blue
B3_B2,0.827121,0.734251,Green/Blue
B3_B2,0.759202,1.361605,Green/Blue
B3_B2,0.781101,0.903817,Green/Blue
B3_B2,0.761926,1.157969,Green/Blue
B3_B2,0.791612,1.118301,Green/Blue
B3_B2,0.815626,0.898632,Green/Blue
B3_B2,0.807381,0.877488,Green/Blue
B3_B2,0.804288,0.782117,Green/Blue
B3_B2,0.766653,1.308487,Green/Blue
B3_B2,0.835565,0.788129,Green/Blue
B3_B2,0.778505,0.923527,Green/Blue
B3_B2,0.787330,0.923918,Green/Blue
B3_B2,0.885977,0.368304,Green/Blue
B3_B2,0.836783,0.868698,Green/Blue
B3_B2,0.886405,0.191448,Green/Blue
B3_B2,0.868095,0.494028,Green/Blue
B3_B2,0.803985,0.857055,Green/Blue
B3_B2,0.820149,0.611033,Green/Blue
B3_B2,0.808681,0.500368,Green/Blue
B3_B2,0.789185,0.651858,Green/Blue
B3_B2,0.853399,0.406003,Green/Blue
B3_B2,0.795341,0.559380,Green/Blue
B3_B2,0.809189,0.609875,Green/Blue
B3_B2,0.796332,0.905018,Green/Blue
B3_B2,0.810148,0.957012,Green/Blue
B3_B2,0.804756,0.873279,Green/Blue
B3_B2,0.830437,1.097381,Green/Blue
B3_B2,0.853521,0.590647,Green/Blue
B3_B2,0.855037,0.561288,Green/Blue
B3_B2,0.799464,0.958564,Green/Blue
B3_B2,0.822354,0.904091,Green/Blue
B3_B2,0.783980,1.058373,Green/Blue
B3_B2,0.857632,0.713762,Green/Blue
B3_B2,0.802306,0.948760,Green/Blue
B3_B2,0.830869,0.978325,Green/Blue
B3_B2,0.891566,-0.339579,Green/Blue
B3_B2,1.019297,-0.962349,Green/Blue
B3_B2,1.064059,-1.751082,Green/Blue
B3_B2,0.967018,-1.213500,Green/Blue
B3_B2,0.973913,-1.149495,Green/Blue
B3_B2,0.853539,0.909557,Green/Blue
B3_B2,0.947917,-1.269553,Green/Blue
B3_B2,0.940427,-1.301103,Green/Blue
B3_B2,0.980753,-1.200677,Green/Blue
B3_B2,0.792696,0.976349,Green/Blue
B3_B2,0.804463,1.052032,Green/Blue
B3_B2,0.798062,0.982379,Green/Blue
B3_B2,0.810755,0.913738,Green/Blue
B3_B2,0.782977,1.001178,Green/Blue
B3_B2,0.800246,0.882878,Green/Blue
B3_B2,0.856078,0.656213,Green/Blue
B3_B2,0.912316,-0.543018,Green/Blue
B3_B2,0.798128,0.905532,Green/Blue
B3_B2,0.777914,1.003191,Green/Blue
B3_B2,0.810198,0.716345,Green/Blue
B3_B2,0.757658,1.246405,Green/Blue
B3_B2,0.793698,0.778422,Green/Blue
B3_B2,0.785926,1.032614,Green/Blue
B3_B2,0.802711,0.798354,Green/Blue
B3_B2,0.785874,0.876924,Green/Blue
B3_B2,0.847873,0.877385,Green/Blue
B3_B2,0.815326,0.835672,Green/Blue
B3_B2,0.921997,-0.591746,Green/Blue
B3_B2,0.860743,0.308719,Green/Blue
B3_B2,0.882682,0.379437,Green/Blue
B3_B2,0.852373,0.424549,Green/Blue
B3_B2,0.849422,0.559719,Green/Blue
B3_B2,0.836449,0.687479,Green/Blue
B3_B2,1.042249,-1.376309,Green/Blue
B3_B2,0.791484,0.934177,Green/Blue
B3_B2,0.769231,1.033793,Green/Blue
B3_B2,0.764830,1.050999,Green/Blue
B3_B2,0.773746,1.055023,Green/Blue
B3_B2,0.810896,0.885609,Green/Blue
B3_B2,0.749442,1.374354,Green/Blue
B3_B2,0.768753,1.065826,Green/Blue
B3_B2,0.778539,0.656255,Green/Blue
B3_B2,0.768553,0.759146,Green/Blue
B3_B2,0.765145,0.775080,Green/Blue
B3_B2,0.751452,1.041833,Green/Blue
B3_B2,0.762657,0.805554,Green/Blue
B3_B2,0.817064,0.570626,Green/Blue
B3_B2,0.819913,0.530573,Green/Blue
B3_B2,0.763957,1.209786,Green/Blue
B3_B2,0.818040,0.802598,Green/Blue
B3_B2,0.768328,1.094551,Green/Blue
B3_B2,0.785830,0.927059,Green/Blue
B3_B2,0.748359,1.551002,Green/Blue
B3_B2,0.788632,1.031045,Green/Blue
B3_B2,0.795015,0.818253,Green/Blue
B3_B2,0.768993,1.194404,Green/Blue
B3_B2,0.795614,0.980103,Green/Blue
B3_B2,0.793819,0.602381,Green/Blue
B3_B2,0.778692,0.714475,Green/Blue
B3_B2,0.784423,0.911752,Green/Blue
B3_B2,0.789579,0.632497,Green/Blue
B3_B2,1.052541,-1.724057,Green/Blue
B3_B2,1.034218,-1.463424,Green/Blue
B3_B2,0.848727,0.831934,Green/Blue
B3_B2,0.866443,0.084452,Green/Blue
B3_B2,0.847561,0.876649,Green/Blue
B3_B2,0.816972,0.804675,Green/Blue
B3_B2,0.802147,0.798246,Green/Blue
B3_B2,0.813372,0.956463,Green/Blue
B3_B2,0.770025,1.069426,Green/Blue
B3_B2,0.790216,0.946867,Green/Blue
B3_B2,0.793402,0.790401,Green/Blue
B3_B2,0.829805,0.708286,Green/Blue
B3_B2,0.792390,0.877497,Green/Blue
B3_B2,0.788397,1.020269,Green/Blue
B3_B2,0.797872,0.610786,Green/Blue
B3_B2,0.820619,0.834338,Green/Blue
B3_B2,0.781106,0.910648,Green/Blue
B3_B2,0.782907,0.955716,Green/Blue
B3_B2,0.780938,0.910823,Green/Blue
B3_B2,0.817041,0.814051,Green/Blue
B3_B2,0.766931,0.835721,Green/Blue
B3_B2,0.795165,0.755932,Green/Blue
B3_B2,0.767368,1.385897,Green/Blue
B3_B2,0.813058,0.764358,Green/Blue
B3_B2,0.778049,0.968301,Green/Blue
B3_B2,0.819491,0.764790,Green/Blue
B3_B2,0.792388,0.867661,Green/Blue
B3_B2,0.816020,0.837058,Green/Blue
B3_B2,1.072817,-1.575511,Green/Blue
B3_B2,0.836203,0.792919,Green/Blue
B3_B2,0.763867,1.255869,Green/Blue
B3_B2,0.772960,1.084964,Green/Blue
B3_B2,0.785520,0.929374,Green/Blue
B3_B2,0.782110,1.002796,Green/Blue
B3_B2,0.779001,1.105132,Green/Blue
B3_B2,0.802834,0.898576,Green/Blue
B3_B2,0.823335,0.756788,Green/Blue
B3_B2,0.805458,0.976218,Green/Blue
B3_B2,0.784910,0.908501,Green/Blue
B3_B2,0.816049,0.764642,Green/Blue
B3_B2,0.861520,0.243199,Green/Blue
B3_B2,0.883544,0.179080,Green/Blue
B3_B2,0.983843,-1.508253,Green/Blue
B3_B2,0.940343,-0.892675,Green/Blue
B3_B2,0.965232,-1.102532,Green/Blue
B3_B2,1.114748,-2.071590,Green/Blue
B3_B2,0.930797,-0.668450,Green/Blue
B3_B2,0.939518,-0.899441,Green/Blue
B3_B2,0.987987,-1.308951,Green/Blue
B3_B2,1.085154,-1.775170,Green/Blue
B3_B2,1.015652,-1.487836,Green/Blue
B3_B2,0.958978,-1.392658,Green/Blue
B3_B2,1.035606,-1.539319,Green/Blue
B3_B2,1.008537,-1.365449,Green/Blue
B3_B2,0.999202,-1.261294,Green/Blue
B3_B2,0.923173,-0.834594,Green/Blue
B3_B2,0.834646,0.813116,Green/Blue
B3_B2,0.837576,0.828765,Green/Blue
B3_B2,0.779109,1.020564,Green/Blue
B3_B2,0.879211,0.321767,Green/Blue
B3_B2,0.764852,1.306641,Green/Blue
B3_B2,0.976954,-1.164413,Green/Blue
B3_B2,0.751463,1.288585,Green/Blue
B3_B2,0.781859,0.942871,Green/Blue
B3_B2,0.876553,0.324837,Green/Blue
B3_B2,1.008758,-1.317011,Green/Blue
B3_B2,1.044333,-1.548707,Green/Blue
B3_B2,0.783946,0.686562,Green/Blue
B3_B2,0.809387,0.576245,Green/Blue
B3_B2,0.836728,0.446920,Green/Blue
B3_B2,1.291807,-1.611688,Green/Blue
B3_B2,0.813559,0.584692,Green/Blue
B3_B2,0.980763,-1.225756,Green/Blue
B3_B2,0.734726,1.729973,Green/Blue
B3_B2,0.754944,1.243553,Green/Blue
B3_B2,0.761395,1.228151,Green/Blue
B3_B2,0.764750,0.915502,Green/Blue
B3_B2,0.747672,1.154633,Green/Blue
B3_B2,0.746336,1.302890,Green/Blue
B3_B2,0.775285,1.025704,Green/Blue
B3_B2,0.748663,1.392153,Green/Blue
B3_B2,0.789367,0.902667,Green/Blue
B3_B2,0.886859,-0.545926,Green/Blue
B3_B2,0.741820,1.615744,Green/Blue
B3_B2,0.756450,1.269426,Green/Blue
B3_B2,0.750214,1.205124,Green/Blue
B3_B2,0.772805,0.960564,Green/Blue
B3_B2,1.105644,-2.162073,Green/Blue
B3_B2,0.816751,0.696074,Green/Blue
B3_B2,0.776596,0.697282,Green/Blue
B3_B2,0.788975,0.637136,Green/Blue
B3_B2,0.756891,1.018917,Green/Blue
B3_B2,0.774849,1.054158,Green/Blue
B3_B2,0.856983,0.644312,Green/Blue
B3_B2,0.972272,-1.392086,Green/Blue
B3_B2,0.786235,0.915670,Green/Blue
B3_B2,0.792382,0.896044,Green/Blue
B3_B2,0.879630,-0.514713,Green/Blue
B3_B2,0.756477,1.315585,Green/Blue
B3_B2,0.778656,1.054183,Green/Blue
B3_B2,0.765532,1.195862,Green/Blue
B3_B2,0.806538,0.777400,Green/Blue
B3_B2,0.841746,0.693727,Green/Blue
B3_B2,0.781101,1.045452,Green/Blue
B3_B2,0.802286,0.887772,Green/Blue
B3_B2,0.799249,1.114301,Green/Blue
B3_B2,0.842324,0.797344,Green/Blue
B3_B2,0.838091,0.812284,Green/Blue
B3_B2,0.930035,-0.419576,Green/Blue
B3_B2,0.913248,-0.338192,Green/Blue
B3_B2,0.865480,0.117323,Green/Blue
B3_B2,0.813071,0.846706,Green/Blue
B3_B2,0.900211,-0.258793,Green/Blue
B3_B2,1.011302,-1.343333,Green/Blue
B3_B2,1.172646,-1.484062,Green/Blue
B3_B2,0.849108,0.615043,Green/Blue
B3_B2,0.788609,1.070916,Green/Blue
B3_B2,0.814291,0.797215,Green/Blue
B3_B2,1.009580,-1.517204,Green/Blue
B3_B2,0.775899,1.103213,Green/Blue
B3_B2,0.817749,0.881555,Green/Blue
B3_B2,0.783164,1.039976,Green/Blue
B3_B2,0.798169,0.750813,Green/Blue
B3_B2,0.778882,1.241535,Green/Blue
B3_B2,0.804577,0.906507,Green/Blue
B3_B2,0.888221,-0.247757,Green/Blue
B3_B2,0.760159,1.193880,Green/Blue
B3_B2,0.799059,0.892595,Green/Blue
B3_B2,0.779528,0.921572,Green/Blue
B3_B2,0.777111,0.965262,Green/Blue
B3_B2,0.786512,0.949670,Green/Blue
B3_B2,1.138513,-2.131160,Green/Blue
B3_B2,0.845484,0.574264,Green/Blue
B3_B2,0.787402,0.739864,Green/Blue
B3_B2,0.777933,0.967730,Green/Blue
B3_B2,0.792699,0.998976,Green/Blue
B3_B2,0.804622,0.904689,Green/Blue
B3_B2,0.851618,0.795585,Green/Blue
B3_B2,0.842550,0.779029,Green/Blue
B3_B2,0.846448,1.000268,Green/Blue
B3_B2,0.801786,0.956934,Green/Blue
B3_B2,0.775023,0.701541,Green/Blue
B3_B2,0.832659,0.623141,Green/Blue
B3_B2,0.791529,0.712230,Green/Blue
B3_B2,0.797877,0.670455,Green/Blue
B3_B2,0.823612,0.871466,Green/Blue
B3_B2,0.820272,0.628626,Green/Blue
B3_B2,0.831348,1.063505,Green/Blue
B3_B2,0.840340,1.034858,Green/Blue
B3_B2,0.866215,-0.477103,Green/Blue
B3_B2,0.991266,-1.084738,Green/Blue
B3_B2,1.197008,-1.927827,Green/Blue
B3_B2,1.096129,-1.853026,Green/Blue
B3_B2,1.019855,-1.625775,Green/Blue
B3_B2,0.957864,-1.101668,Green/Blue
B3_B2,1.250216,-2.076700,Green/Blue
B3_B2,0.970143,-1.111090,Green/Blue
B3_B2,1.438190,-2.038290,Green/Blue
B3_B2,0.981615,-1.382200,Green/Blue
B3_B2,1.298624,-1.667355,Green/Blue
B3_B2,0.970126,-1.840900,Green/Blue
B3_B2,0.859834,0.432169,Green/Blue
B3_B2,0.874734,0.279930,Green/Blue
B3_B2,1.038330,-1.696067,Green/Blue
B3_B2,1.160584,-2.017273,Green/Blue
B3_B2,0.858472,0.510282,Green/Blue
B3_B2,0.833550,0.961984,Green/Blue
B3_B2,0.866305,0.105359,Green/Blue
B3_B2,0.972724,-1.368256,Green/Blue
B3_B2,0.772809,1.156151,Green/Blue
B3_B2,0.736644,1.492306,Green/Blue
B3_B2,0.725854,1.656286,Green/Blue
B3_B2,0.893318,-0.326090,Green/Blue
B3_B2,0.764475,1.182023,Green/Blue
B3_B2,0.720703,2.057799,Green/Blue
B3_B2,0.725643,1.933657,Green/Blue
B3_B2,0.743455,1.640819,Green/Blue
B3_B2,0.764224,0.860654,Green/Blue
B3_B2,0.786025,0.648541,Green/Blue
B3_B2,0.779528,0.921572,Green/Blue
B3_B2,0.738010,1.442820,Green/Blue
B3_B2,0.723584,2.015422,Green/Blue
B3_B2,0.903784,-0.195163,Green/Blue
B3_B2,0.788653,1.056376,Green/Blue
B3_B2,0.751055,1.310975,Green/Blue
B3_B2,0.736318,1.638228,Green/Blue
B3_B2,0.735043,1.517625,Green/Blue
B3_B2,0.766155,0.848848,Green/Blue
B3_B2,0.806047,0.552777,Green/Blue
B3_B2,0.797359,0.684193,Green/Blue
B3_B2,0.845177,0.739210,Green/Blue
B3_B2,0.768585,0.727500,Green/Blue
B3_B2,0.766567,0.866241,Green/Blue
B3_B2,0.799170,0.857003,Green/Blue
B3_B2,0.741578,1.787406,Green/Blue
B3_B2,0.863030,0.292147,Green/Blue
B3_B2,0.799832,0.604378,Green/Blue
B3_B2,0.791126,0.938772,Green/Blue
B3_B2,0.838780,0.756771,Green/Blue
B3_B2,0.867044,0.327738,Green/Blue
B3_B2,0.825648,0.694689,Green/Blue
B3_B2,0.935330,-0.749670,Green/Blue
B3_B2,1.324948,-1.897505,Green/Blue
B3_B2,1.111658,-2.361971,Green/Blue
B3_B2,0.987137,-1.081586,Green/Blue
B3_B2,1.411008,-2.441873,Green/Blue
B3_B2,0.905288,-0.925658,Green/Blue
B3_B2,0.870626,-0.405505,Green/Blue
B3_B2,0.928707,-1.048078,Green/Blue
B3_B2,0.862390,0.812566,Green/Blue
B3_B2,0.871710,0.362212,Green/Blue
B3_B2,1.211937,-1.649388,Green/Blue
B3_B2,0.842784,0.543691,Green/Blue
B3_B2,0.980203,-1.831061,Green/Blue
B3_B2,0.922449,-0.481018,Green/Blue
B3_B2,1.071926,-2.059897,Green/Blue
B3_B2,1.112665,-1.807835,Green/Blue
B3_B2,0.900470,-0.068048,Green/Blue
B3_B2,0.803800,0.626796,Green/Blue
B3_B2,0.795529,0.658052,Green/Blue
B3_B2,1.096163,-1.685526,Green/Blue
B3_B2,1.191585,-1.823797,Green/Blue
B3_B2,0.790598,0.981419,Green/Blue
B3_B2,0.788774,1.134150,Green/Blue
B3_B2,0.784610,0.954634,Green/Blue
B3_B2,0.865827,0.482126,Green/Blue
B3_B2,0.774717,1.000935,Green/Blue
B3_B2,0.832181,0.568989,Green/Blue
B3_B2,0.975700,-1.126029,Green/Blue
B3_B2,1.287516,-1.549982,Green/Blue
B3_B2,0.840123,0.581465,Green/Blue
B3_B2,0.827746,0.596252,Green/Blue
B3_B2,0.842056,0.803604,Green/Blue
B3_B2,1.129325,-1.711680,Green/Blue
B3_B2,0.880199,-0.010734,Green/Blue
B3_B2,0.785167,1.330756,Green/Blue
B3_B2,0.827280,0.994157,Green/Blue
B3_B2,0.885599,-0.530179,Green/Blue
B3_B2,0.857318,0.367331,Green/Blue
B3_B2,0.889655,0.196805,Green/Blue
B3_B2,0.851924,0.537456,Green/Blue
B3_B2,0.804888,1.218161,Green/Blue
B3_B2,0.885959,-0.576718,Green/Blue
B3_B2,0.787533,1.331773,Green/Blue
B3_B2,0.928077,-1.042550,Green/Blue
B3_B2,0.906554,-0.541348,Green/Blue
B3_B2,0.862679,-0.285546,Green/Blue
B3_B2,0.782817,1.342598,Green/Blue
B3_B2,0.847252,0.472429,Green/Blue
B3_B2,0.859342,0.128651,Green/Blue
B3_B2,0.856230,0.467853,Green/Blue
B3_B2,0.874528,0.208233,Green/Blue
B3_B2,1.062651,-0.880216,Green/Blue
B3_B2,1.008554,-1.749755,Green/Blue
B3_B2,0.944021,-1.602890,Green/Blue
B3_B2,1.013721,-1.312452,Green/Blue
B3_B2,0.982386,-1.306225,Green/Blue
B3_B2,1.057999,-1.710884,Green/Blue
B3_B2,1.039478,-1.383278,Green/Blue
B3_B2,1.085399,-1.562623,Green/Blue
B3_B2,0.964756,-1.815720,Green/Blue
B3_B2,0.922016,-0.499702,Green/Blue
B3_B2,0.828390,0.838894,Green/Blue
B3_B2,0.771059,1.266664,Green/Blue
B3_B2,0.764222,1.336857,Green/Blue
B3_B2,0.853423,0.515798,Green/Blue
B3_B2,0.844770,0.763773,Green/Blue
B3_B2,1.095444,-2.355000,Green/Blue
B3_B2,0.719320,1.986865,Green/Blue
B3_B2,0.721057,1.875233,Green/Blue
B3_B2,0.737505,1.850903,Green/Blue
B3_B2,0.765281,1.413315,Green/Blue
B3_B2,0.797557,0.835884,Green/Blue
B3_B2,0.766355,1.093894,Green/Blue
B3_B2,0.744735,1.585776,Green/Blue
B3_B2,0.721929,2.228339,Green/Blue
B3_B2,0.735703,1.535698,Green/Blue
B3_B2,0.778052,1.620663,Green/Blue
B3_B2,0.904314,-0.760029,Green/Blue
B3_B2,0.734330,1.749495,Green/Blue
B3_B2,0.768850,1.430552,Green/Blue
B3_B2,0.754818,1.529774,Green/Blue
B3_B2,1.012675,-1.227462,Green/Blue
B3_B2,0.803215,0.844017,Green/Blue
B3_B2,0.722586,1.970772,Green/Blue
B3_B2,0.744325,1.491364,Green/Blue
B3_B2,0.748724,1.561466,Green/Blue
B3_B2,0.775641,1.355595,Green/Blue
B3_B2,0.833617,0.987799,Green/Blue
B3_B2,0.810241,1.170868,Green/Blue
B3_B2,0.821895,1.078251,Green/Blue
B3_B2,0.770131,0.858315,Green/Blue
B3_B2,0.758027,1.736244,Green/Blue
B3_B2,0.808563,1.124139,Green/Blue
B3_B2,0.800991,0.942445,Green/Blue
B3_B2,0.878314,0.130435,Green/Blue
B3_B2,0.768430,1.550024,Green/Blue
B3_B2,0.805507,0.880022,Green/Blue
B3_B2,0.783153,0.869985,Green/Blue
B3_B2,0.809261,1.078911,Green/Blue
B3_B2,0.825333,1.049766,Green/Blue
B3_B2,0.824881,1.121557,Green/Blue
B3_B2,1.186420,-2.379001,Green/Blue
B3_B2,1.713883,-2.789054,Green/Blue
B3_B2,1.681399,-2.839971,Green/Blue
B3_B2,1.232067,-1.940401,Green/Blue
B3_B2,1.074136,-2.470128,Green/Blue
B3_B2,1.041860,-1.695208,Green/Blue
B3_B2,1.461246,-2.125921,Green/Blue
B3_B2,1.070325,-2.062207,Green/Blue
B3_B2,1.043031,-1.704214,Green/Blue
B3_B2,1.108578,-1.944489,Green/Blue
B3_B2,1.335835,-2.339826,Green/Blue
B3_B2,1.011565,-1.710882,Green/Blue
B3_B2,0.879596,0.004310,Green/Blue
B3_B2,0.862790,0.263633,Green/Blue
B3_B2,0.791979,0.782897,Green/Blue
B3_B2,0.773916,1.127315,Green/Blue
B3_B2,0.872491,0.029352,Green/Blue
B3_B2,0.985579,-1.205905,Green/Blue
B3_B2,0.791715,1.123711,Green/Blue
B3_B2,1.145084,-1.903798,Green/Blue
B3_B2,0.780921,1.015484,Green/Blue
B3_B2,0.773801,1.038252,Green/Blue
B3_B2,0.769499,1.132485,Green/Blue
B3_B2,0.768064,1.133597,Green/Blue
B3_B2,1.014536,-1.640659,Green/Blue
B3_B2,0.741478,1.332125,Green/Blue
B3_B2,0.744754,1.638765,Green/Blue
B3_B2,0.734392,1.427122,Green/Blue
B3_B2,0.807990,1.026268,Green/Blue
B3_B2,0.751994,1.767105,Green/Blue
B3_B2,0.749609,1.607435,Green/Blue
B3_B2,0.762553,1.649382,Green/Blue
B3_B2,0.771531,1.463557,Green/Blue
B3_B2,0.826930,0.915218,Green/Blue
B3_B2,0.964440,-1.327323,Green/Blue
B3_B2,0.780843,1.322529,Green/Blue
B3_B2,0.834417,0.911628,Green/Blue
B3_B2,0.820955,1.062628,Green/Blue
B3_B2,1.131579,-2.439218,Green/Blue
B3_B2,0.891732,-0.837652,Green/Blue
B3_B2,0.803339,0.718074,Green/Blue
B3_B2,0.840142,0.835704,Green/Blue
B3_B2,0.856096,0.591538,Green/Blue
B3_B2,0.779882,1.190384,Green/Blue
B3_B2,0.829190,0.988431,Green/Blue
B3_B2,0.882330,0.307242,Green/Blue
B3_B2,0.833208,0.593896,Green/Blue
B3_B2,0.885233,0.184894,Green/Blue
B3_B2,0.790661,0.646833,Green/Blue
B3_B2,0.784711,0.891190,Green/Blue
B3_B2,0.820669,0.981213,Green/Blue
B3_B2,0.822855,1.040513,Green/Blue
B3_B2,0.969771,-1.739818,Green/Blue
B3_B2,1.228507,-2.627878,Green/Blue
B3_B2,0.798214,0.732554,Green/Blue
B3_B2,0.805366,0.611831,Green/Blue
B3_B2,0.828931,0.845787,Green/Blue
B3_B2,0.854047,0.503654,Green/Blue
B3_B2,0.893951,-0.482798,Green/Blue
B3_B2,1.727779,-2.193414,Green/Blue
B3_B2,1.039841,-2.119663,Green/Blue
B3_B2,1.500000,-2.571830,Green/Blue
B3_B2,1.624611,-2.618517,Green/Blue
B3_B2,1.606726,-2.434300,Green/Blue
B3_B2,1.561507,-2.953721,Green/Blue
B3_B2,1.047619,-1.991971,Green/Blue
B3_B2,1.590860,-2.786811,Green/Blue
B3_B2,1.318619,-2.509723,Green/Blue
B3_B2,1.167495,-2.281265,Green/Blue
B3_B2,1.129097,-1.355285,Green/Blue
B3_B2,1.317019,-1.501891,Green/Blue
B2_B4,3.603076,0.046162,Blue/Red
B2_B4,2.073529,0.122920,Blue/Red
B2_B4,3.630768,0.027393,Blue/Red
B2_B4,3.858822,0.017585,Blue/Red
B2_B4,3.789188,-0.012638,Blue/Red
B2_B4,3.700879,0.061594,Blue/Red
B2_B4,3.856268,0.064922,Blue/Red
B2_B4,3.280660,0.082457,Blue/Red
B2_B4,3.186968,0.132348,Blue/Red
B2_B4,4.223483,0.075514,Blue/Red
B2_B4,3.499999,0.033639,Blue/Red
B2_B4,2.957040,0.112224,Blue/Red
B2_B4,1.632500,-0.028700,Blue/Red
B2_B4,3.847133,0.072066,Blue/Red
B2_B4,3.969696,0.039775,Blue/Red
B2_B4,40.521563,-0.027505,Blue/Red
B2_B4,1.062445,-0.034767,Blue/Red
B2_B4,10.896539,0.073604,Blue/Red
B2_B4,9540000.000000,-0.384355,Blue/Red
B2_B4,3.295081,0.077186,Blue/Red
B2_B4,2.717054,0.148614,Blue/Red
B2_B4,2.729166,0.123672,Blue/Red
B2_B4,3.664772,0.148669,Blue/Red
B2_B4,2.748314,0.142623,Blue/Red
B2_B4,2.305605,0.104315,Blue/Red
B2_B4,2.281191,0.106043,Blue/Red
B2_B4,2.647173,0.169122,Blue/Red
B2_B4,2.661538,0.167404,Blue/Red
B2_B4,2.529610,0.054775,Blue/Red
B2_B4,2.849536,0.138107,Blue/Red
B2_B4,2.797727,0.146414,Blue/Red
B2_B4,2.482328,0.123549,Blue/Red
B2_B4,2.674199,0.042460,Blue/Red
B2_B4,2.544540,0.087734,Blue/Red
B2_B4,2.333333,0.087102,Blue/Red
B2_B4,2.253218,0.091930,Blue/Red
B2_B4,2.525059,0.088812,Blue/Red
B2_B4,3.549848,0.142630,Blue/Red
B2_B4,2.469670,0.061245,Blue/Red
B2_B4,2.539249,0.027574,Blue/Red
B2_B4,2.268551,0.097344,Blue/Red
B2_B4,2.503484,0.038130,Blue/Red
B2_B4,2.656529,0.016068,Blue/Red
B2_B4,2.299256,0.191165,Blue/Red
B2_B4,2.747311,0.192255,Blue/Red
B2_B4,2.441647,0.190001,Blue/Red
B2_B4,2.243007,0.148421,Blue/Red
B2_B4,2.517241,0.228986,Blue/Red
B2_B4,3.251700,0.087461,Blue/Red
B2_B4,2.531615,0.174932,Blue/Red
B2_B4,2.300847,0.258120,Blue/Red
B2_B4,2.083904,0.186220,Blue/Red
B2_B4,2.738341,0.125701,Blue/Red
B2_B4,3.026666,0.100618,Blue/Red
B2_B4,2.706730,0.140781,Blue/Red
B2_B4,3.283372,0.041723,Blue/Red
B2_B4,3.698412,0.058406,Blue/Red
B2_B4,2.845678,0.221299,Blue/Red
B2_B4,2.897825,0.084246,Blue/Red
B2_B4,2.262103,0.173878,Blue/Red
B2_B4,1.901492,-0.038314,Blue/Red
B2_B4,4.052263,0.001663,Blue/Red
B2_B4,6.401012,-0.058156,Blue/Red
